transaction_id,date,region_id,prefecture_id,agence_id,produit_id,quantite,montant_total
3039,6/30/2025,5,13,13,9,2,179.55
3040,5/8/2024,2,17,17,8,5,394.64
3041,7/28/2023,2,17,17,6,3,487.19
3042,4/11/2023,5,15,15,2,3,261.84
3043,10/27/2024,2,37,37,9,1,82.79
3044,3/2/2025,5,13,13,11,5,701.87
3045,11/22/2023,3,4,4,17,2,200.37
3046,1/14/2022,3,2,2,7,5,965.91
3047,3/19/2022,2,24,24,7,4,836.44
3048,9/11/2024,2,39,39,18,1,26.18
3049,1/6/2025,5,15,15,6,3,441.49
3050,7/31/2024,5,10,10,10,3,147.15
3051,2/18/2022,2,37,37,6,4,723.07
3052,10/15/2024,3,4,4,1,4,603.58
3053,1/7/2024,5,15,15,7,3,687.46
3054,5/10/2022,2,1,1,1,1,147.54
3055,5/30/2025,2,25,25,5,5,442.17
3056,11/22/2022,4,33,33,8,5,437.54
3057,10/24/2021,2,7,7,1,3,609.57
3058,5/3/2025,2,39,39,2,2,140.45
3059,9/15/2021,2,8,8,3,5,404.58
3060,7/28/2022,2,7,7,15,5,556.9
3061,9/24/2023,2,24,24,10,5,175.17
3062,4/2/2025,2,37,37,14,1,159.98
3063,9/21/2022,5,19,19,9,2,182.17
3064,2/2/2024,2,25,25,14,1,204.26
3065,12/25/2022,2,39,39,10,4,162.98
3066,7/5/2025,2,17,17,2,4,282.64
3067,3/13/2025,2,37,37,4,3,428.49
3068,11/25/2023,2,40,40,1,1,180.84
3069,3/30/2023,2,8,8,5,5,326.93
3070,10/29/2024,2,1,1,7,3,710.6
3071,12/29/2023,3,18,18,8,2,234.68
3072,5/31/2022,5,6,6,15,2,276.33
3073,5/14/2023,1,35,35,7,2,382.55
3074,9/29/2021,2,17,17,3,3,250.22
3075,2/6/2022,2,37,37,2,1,69.8
3076,4/12/2025,2,8,8,10,3,152.03
3077,1/28/2025,4,12,12,5,3,243.49
3078,4/5/2024,3,22,22,5,4,299.13
3079,9/27/2022,2,7,7,9,3,228.68
3080,7/11/2022,2,7,7,8,1,89.97
3081,2/16/2024,5,6,6,6,4,613.04
3082,8/26/2024,2,7,7,10,1,42.66
3083,10/7/2021,4,23,23,1,1,149.81
3084,2/2/2025,2,39,39,7,4,953.84
3085,7/17/2025,2,8,8,16,2,51.11
3086,9/6/2025,2,17,17,10,5,229.94
3087,6/1/2025,5,21,21,13,2,339.81
3088,12/10/2024,2,7,7,12,1,65.4
3089,9/1/2024,2,7,7,17,4,359.08
3090,10/5/2022,2,39,39,18,3,60.83
3091,10/27/2023,2,25,25,2,2,157.18
3092,6/5/2025,4,30,30,13,4,631.98
3093,9/24/2023,2,17,17,16,3,86.65
3094,11/30/2022,3,14,14,4,3,363.85
3095,7/20/2023,5,19,19,9,5,360.43
3096,6/10/2022,5,9,9,3,3,273.76
3097,3/18/2023,2,39,39,3,4,392.89
3098,11/14/2022,2,37,37,3,2,224.61
3099,6/24/2025,2,1,1,9,5,398.89
3100,8/6/2022,3,3,3,8,3,239.44
3101,9/7/2023,2,25,25,1,2,419.97
3102,2/11/2022,2,24,24,2,1,67.1
3103,9/17/2023,5,9,9,1,1,167.78
3104,8/13/2023,1,35,35,2,1,74.55
3105,12/14/2022,1,32,32,16,4,94.87
3106,4/21/2024,2,7,7,4,5,774.21
3107,10/7/2022,5,9,9,7,2,387.67
3108,9/11/2024,2,25,25,12,2,105.77
3109,4/26/2024,2,8,8,15,2,230.12
3110,5/17/2025,2,40,40,7,3,574.28
3111,10/31/2023,3,5,5,1,3,605.46
3112,5/13/2023,2,37,37,2,3,281.73
3113,8/1/2024,2,39,39,15,3,336.95
3114,12/24/2024,5,10,10,4,1,158.22
3115,1/10/2022,1,35,35,8,5,420.55
3116,2/10/2022,2,24,24,2,4,286.05
3117,6/17/2023,2,40,40,11,2,408.67
3118,8/16/2024,2,8,8,15,3,444.04
3119,10/31/2021,3,2,2,8,3,255.43
3120,8/3/2022,5,9,9,14,3,538.25
3121,10/10/2022,2,7,7,1,4,607.06
3122,9/22/2023,5,9,9,15,5,781.94
3123,8/5/2022,2,37,37,2,5,363.94
3124,7/25/2023,2,39,39,11,1,160.17
3125,6/9/2024,2,17,17,10,3,113.2
3126,9/23/2024,5,19,19,6,5,806.12
3127,7/8/2022,4,30,30,2,2,177.26
3128,7/25/2025,2,39,39,12,5,292.76
3129,12/11/2021,5,21,21,9,2,146.95
3130,7/20/2025,5,19,19,16,5,134.05
3131,5/2/2024,5,6,6,8,2,186.14
3132,9/23/2021,1,35,35,1,1,156.75
3133,6/23/2022,2,37,37,8,1,88.36
3134,7/30/2023,2,37,37,15,4,527.71
3135,8/24/2024,5,9,9,1,4,819.76
3136,1/10/2025,4,23,23,4,5,800.83
3137,9/22/2024,2,37,37,9,4,256.15
3138,2/2/2023,1,31,31,1,2,434.56
3139,9/1/2025,2,25,25,15,1,136.27
3140,4/13/2025,3,3,3,18,5,119.26
3141,10/2/2021,2,24,24,15,3,440.7
3142,2/6/2025,1,31,31,13,5,805.07
3143,4/4/2025,2,8,8,4,4,542.56
3144,4/23/2024,2,7,7,9,3,244.62
3145,6/18/2024,2,7,7,11,5,967.81
3146,5/5/2025,2,25,25,15,1,117.63
3147,8/17/2022,2,37,37,6,2,393.89
3148,2/27/2023,2,25,25,7,1,173.22
3149,11/22/2022,2,25,25,7,3,495.87
3150,1/11/2025,2,39,39,9,1,89.27
3151,8/3/2024,2,8,8,10,5,178.56
3152,7/3/2024,2,8,8,5,2,153.86
3153,5/14/2024,2,1,1,14,1,184.76
3154,12/8/2022,2,8,8,4,4,626.02
3155,7/27/2022,2,8,8,1,3,493.41
3156,4/26/2023,2,1,1,13,2,336.91
3157,6/9/2022,5,13,13,3,4,449.99
3158,11/12/2021,2,40,40,16,1,27.52
3159,12/27/2021,5,19,19,2,2,165.38
3160,5/7/2023,2,7,7,1,3,470.22
3161,9/24/2022,2,25,25,2,1,87.32
3162,10/28/2021,5,15,15,16,1,23.6
3163,11/23/2022,2,37,37,11,2,391.23
3164,6/6/2025,5,15,15,1,3,565.91
3165,2/18/2022,1,31,31,11,1,140.01
3166,1/29/2022,5,21,21,14,1,195.36
3167,2/21/2025,1,11,11,16,4,128.03
3168,2/11/2024,5,6,6,10,3,118.85
3169,3/2/2024,5,13,13,11,2,310.64
3170,2/12/2024,2,39,39,13,4,561.61
3171,2/12/2022,2,7,7,10,4,175.59
3172,6/2/2023,2,17,17,7,5,1005.94
3173,1/10/2025,5,21,21,17,4,320.23
3174,3/12/2025,2,40,40,5,4,241.32
3175,11/13/2024,5,19,19,3,5,501.54
3176,9/25/2022,2,1,1,6,1,174.81
3177,7/26/2022,2,39,39,11,4,798.41
3178,6/21/2025,2,7,7,16,4,126.27
3179,7/1/2023,2,24,24,12,5,338.87
3180,1/19/2025,2,25,25,11,2,383.67
3181,7/17/2022,2,17,17,1,1,212.47
3182,7/30/2024,4,29,29,9,4,360.97
3183,2/3/2023,2,1,1,9,5,444.21
3184,6/5/2022,4,30,30,4,4,620.01
3185,1/24/2023,4,27,27,4,5,592.42
3186,11/6/2024,5,15,15,10,3,114.16
3187,3/6/2023,2,8,8,8,5,417.01
3188,8/20/2024,5,10,10,12,5,299.33
3189,5/1/2024,3,5,5,8,3,339.14
3190,1/23/2025,2,40,40,10,5,236.63
3191,1/7/2023,5,21,21,11,1,200.16
3192,9/9/2024,1,32,32,15,1,126.54
3193,1/15/2025,2,25,25,3,2,187.58
3194,11/28/2024,2,39,39,2,1,89.19
3195,12/9/2024,5,19,19,16,5,154.33
3196,10/18/2022,3,2,2,6,4,805.31
3197,4/8/2025,4,27,27,11,4,787.18
3198,4/29/2023,2,7,7,15,3,388.83
3199,8/21/2022,5,19,19,14,3,490.96
3200,6/2/2022,2,24,24,10,1,50.27
3201,8/7/2023,5,6,6,13,3,496.45
3202,2/17/2022,2,17,17,6,5,917.49
3203,1/17/2024,2,39,39,1,3,528.29
3204,10/23/2022,2,40,40,10,5,204.33
3205,8/14/2024,2,7,7,12,1,57.87
3206,11/12/2023,3,26,26,15,1,107.24
3207,8/5/2022,5,13,13,16,5,116
3208,5/3/2023,2,37,37,5,4,308.02
3209,4/26/2022,2,25,25,5,4,337.39
3210,6/1/2022,2,8,8,16,2,52.51
3211,9/17/2021,5,9,9,17,5,378.2
3212,8/18/2025,2,7,7,7,3,663.27
3213,7/17/2025,5,21,21,13,1,172.07
3214,7/22/2023,2,1,1,3,2,215.18
3215,1/18/2022,3,22,22,10,4,192.38
3216,11/28/2021,4,30,30,4,4,498.04
3217,6/23/2022,5,19,19,10,3,113
3218,1/11/2025,2,8,8,14,2,321.53
3219,10/19/2021,2,17,17,7,3,609.99
3220,3/4/2023,2,8,8,6,3,502.98
3221,5/1/2025,3,5,5,5,5,320.39
3222,4/29/2023,2,1,1,14,3,556.9
3223,2/3/2024,4,30,30,10,3,149.67
3224,6/22/2024,5,10,10,11,3,465.32
3225,12/31/2021,5,15,15,18,4,120.64
3226,8/25/2025,2,24,24,14,5,837.07
3227,10/12/2022,2,7,7,17,2,162.4
3228,6/18/2023,2,24,24,11,1,143.71
3229,4/28/2024,5,15,15,18,2,43.87
3230,3/6/2022,2,8,8,17,4,388.53
3231,11/30/2021,2,8,8,1,5,810.7
3232,1/7/2023,5,21,21,13,1,165.12
3233,3/30/2025,2,17,17,8,2,206.93
3234,12/16/2024,1,11,11,13,3,378.49
3235,4/21/2024,3,5,5,3,2,183.71
3236,12/29/2021,2,8,8,5,2,119.89
3237,12/13/2021,5,9,9,18,3,89.43
3238,12/11/2022,2,40,40,18,3,90.47
3239,4/26/2022,2,25,25,16,5,134.88
3240,7/9/2023,1,34,34,1,3,649.01
3241,12/5/2022,1,11,11,12,3,200.31
3242,7/24/2024,2,40,40,8,5,477.16
3243,6/30/2025,2,1,1,6,5,754.29
3244,6/22/2023,2,39,39,5,5,333.01
3245,9/20/2021,2,1,1,9,1,91.87
3246,10/9/2022,2,1,1,8,1,82.14
3247,12/12/2023,2,24,24,8,5,454.87
3248,12/4/2023,2,37,37,15,1,130.98
3249,5/22/2022,3,14,14,10,3,112.8
3250,1/29/2023,2,24,24,18,1,24.56
3251,3/21/2024,5,9,9,16,5,146.29
3252,5/8/2024,2,37,37,18,1,21.86
3253,12/8/2023,5,21,21,10,4,158.22
3254,7/24/2024,5,9,9,11,2,335.57
3255,12/9/2023,2,8,8,12,3,178.98
3256,10/13/2021,2,1,1,1,2,431.34
3257,8/26/2025,2,7,7,6,3,529.42
3258,1/9/2024,2,25,25,11,5,959.13
3259,11/24/2021,3,16,16,18,5,146.95
3260,6/15/2025,2,37,37,1,3,507.07
3261,1/30/2022,5,15,15,3,2,205.46
3262,1/21/2025,2,17,17,13,4,571.66
3263,3/3/2022,5,15,15,14,2,395.6
3264,8/5/2025,5,19,19,4,4,573.02
3265,1/8/2024,5,9,9,14,1,179.39
3266,1/28/2022,5,15,15,9,1,91.5
3267,11/6/2023,5,13,13,7,1,168.26
3268,3/6/2024,2,1,1,8,5,546.88
3269,10/1/2024,5,6,6,16,3,90.48
3270,4/12/2024,4,29,29,7,1,207.98
3271,9/17/2023,2,17,17,13,3,462.51
3272,5/5/2025,2,24,24,14,4,796.43
3273,9/14/2022,2,8,8,4,4,590.41
3274,1/18/2022,4,29,29,18,3,72.78
3275,11/27/2023,2,17,17,6,1,178.8
3276,7/10/2024,2,37,37,18,3,83.92
3277,10/17/2024,2,37,37,1,2,310.04
3278,9/25/2024,2,8,8,5,3,219.82
3279,8/17/2025,2,39,39,8,2,218.05
3280,12/14/2021,2,7,7,15,1,119.55
3281,7/24/2025,2,25,25,3,2,203.43
3282,5/31/2025,2,39,39,14,2,335.61
3283,5/18/2024,2,24,24,15,1,104.75
3284,1/26/2022,5,9,9,9,2,165.55
3285,6/14/2023,3,4,4,8,1,114.91
3286,6/26/2024,2,40,40,7,4,809.26
3287,10/28/2024,2,25,25,10,4,195.03
3288,1/18/2023,5,10,10,16,2,58.1
3289,3/6/2024,5,15,15,18,1,27.01
3290,7/18/2023,2,8,8,10,3,108.27
3291,6/23/2022,2,40,40,9,5,405.87
3292,9/14/2024,5,15,15,10,5,232.07
3293,4/10/2025,2,1,1,7,3,668.73
3294,2/25/2024,2,1,1,8,4,440.48
3295,11/8/2022,2,40,40,4,1,127.42
3296,11/29/2023,2,39,39,12,1,50.63
3297,2/10/2025,2,8,8,2,3,278.03
3298,5/13/2025,2,7,7,14,1,147.73
3299,11/22/2021,5,13,13,1,3,468.82
3300,12/23/2023,2,25,25,3,1,88.54
3301,7/23/2023,2,17,17,5,1,65.67
3302,1/31/2022,2,1,1,9,4,301.91
3303,6/3/2023,2,37,37,8,2,205.3
3304,1/14/2023,5,21,21,17,3,259.04
3305,3/13/2022,2,37,37,16,4,111.58
3306,2/2/2024,2,17,17,9,1,84.14
3307,8/7/2023,5,10,10,17,3,296.4
3308,12/5/2024,2,25,25,13,1,129.88
3309,1/18/2023,2,39,39,8,2,168.93
3310,5/22/2023,2,24,24,10,3,123.05
3311,12/11/2021,2,25,25,14,1,178.32
3312,8/9/2022,2,8,8,13,1,150.54
3313,10/16/2024,2,8,8,5,2,139.15
3314,1/8/2025,3,3,3,17,1,74.94
3315,10/22/2023,3,22,22,2,5,402.17
3316,5/19/2022,5,13,13,17,4,401.4
3317,5/27/2024,2,40,40,15,5,575.99
3318,2/14/2023,2,1,1,10,2,101.79
3319,4/21/2024,2,40,40,7,5,1133.82
3320,6/22/2023,2,7,7,8,1,94.08
3321,9/26/2022,1,31,31,5,3,253.46
3322,3/13/2022,4,29,29,13,5,740.01
3323,4/2/2022,2,1,1,1,2,388.42
3324,10/6/2023,5,9,9,11,1,181.06
3325,12/20/2021,2,39,39,14,5,944.23
3326,11/30/2022,2,17,17,8,5,421.42
3327,2/14/2023,3,38,38,3,4,401.13
3328,12/13/2024,2,39,39,2,4,272.9
3329,12/17/2021,2,24,24,13,1,134.51
3330,8/10/2025,1,31,31,1,2,401.86
3331,5/20/2022,2,7,7,8,5,493.56
3332,6/23/2025,3,2,2,2,4,300.62
3333,1/27/2023,2,8,8,5,2,156.6
3334,11/6/2024,4,23,23,17,2,144.42
3335,1/25/2023,2,17,17,15,5,624.88
3336,5/14/2022,2,24,24,3,3,312.67
3337,10/5/2021,2,1,1,8,1,99.11
3338,5/25/2025,2,7,7,15,3,469.28
3339,5/11/2023,5,9,9,12,4,259.22
3340,9/15/2024,5,10,10,3,2,183.77
3341,10/25/2023,5,15,15,7,5,1067.76
3342,2/12/2022,5,13,13,10,1,46.18
3343,1/4/2024,2,25,25,6,2,325.62
3344,9/6/2025,2,25,25,17,2,151.34
3345,7/9/2025,5,21,21,9,5,469.76
3346,1/6/2025,3,14,14,11,1,144.6
3347,2/18/2025,2,7,7,1,3,615.26
3348,11/12/2024,2,39,39,13,2,351.85
3349,5/10/2023,2,17,17,1,3,622.62
3350,9/6/2023,2,8,8,11,1,158.67
3351,8/9/2025,3,26,26,2,2,142.57
3352,10/14/2021,2,39,39,3,5,554.68
3353,10/23/2024,2,1,1,8,1,111.65
3354,6/30/2022,2,25,25,6,5,882.77
3355,2/11/2024,5,6,6,9,4,268.08
3356,2/19/2025,2,39,39,7,3,598.9
3357,4/5/2025,2,25,25,10,4,195.8
3358,11/24/2023,5,13,13,3,2,215.24
3359,7/14/2022,2,17,17,14,5,812.53
3360,11/27/2023,2,37,37,17,2,174.64
3361,12/7/2022,2,37,37,12,5,326.45
3362,3/1/2024,5,9,9,8,5,528.29
3363,12/14/2023,5,21,21,2,5,436.61
3364,6/13/2025,2,25,25,14,3,497.6
3365,2/26/2025,2,1,1,4,5,704.85
3366,5/13/2025,2,37,37,18,1,26.67
3367,2/1/2022,1,35,35,12,1,67.84
3368,7/22/2025,1,34,34,1,1,178.33
3369,7/8/2025,2,7,7,9,5,452.62
3370,2/5/2024,2,17,17,7,4,945.51
3371,7/30/2022,5,21,21,12,5,336.97
3372,10/19/2023,2,39,39,3,3,267.82
3373,12/23/2022,5,6,6,1,1,194.62
3374,1/10/2024,2,1,1,14,3,571.55
3375,6/22/2024,2,37,37,18,5,142.57
3376,5/1/2025,2,37,37,13,4,580.35
3377,6/13/2024,4,29,29,10,4,150.72
3378,11/16/2024,2,7,7,17,3,274.64
3379,5/13/2024,3,26,26,15,3,389.79
3380,10/9/2022,3,18,18,13,1,146.9
3381,2/5/2022,2,17,17,2,5,446.86
3382,10/3/2024,3,16,16,9,2,142.9
3383,10/13/2022,2,40,40,10,5,178.14
3384,12/11/2023,2,7,7,17,5,395.82
3385,1/14/2023,5,15,15,9,1,63.02
3386,10/20/2022,5,10,10,15,1,135.65
3387,2/22/2022,2,25,25,16,5,138.11
3388,5/5/2024,2,8,8,15,4,447.02
3389,5/9/2023,2,40,40,13,3,525.14
3390,1/26/2023,5,21,21,13,3,527.4
3391,2/5/2022,2,8,8,15,1,136.3
3392,12/15/2024,2,25,25,2,1,94.71
3393,9/1/2022,5,6,6,12,1,53.09
3394,8/27/2025,2,39,39,8,2,186.02
3395,10/13/2023,2,7,7,8,3,289.73
3396,6/28/2025,2,39,39,10,5,198.9
3397,11/24/2024,1,34,34,17,5,483.77
3398,10/5/2024,2,8,8,9,5,368.69
3399,9/28/2023,3,5,5,11,4,635.55
3400,10/15/2024,5,13,13,3,4,350.39
3401,11/29/2024,2,1,1,5,1,61.07
3402,8/18/2022,2,40,40,18,5,128.64
3403,9/1/2024,2,7,7,18,4,92.25
3404,11/2/2021,2,24,24,15,4,552.67
3405,3/4/2022,2,39,39,13,1,131.13
3406,8/15/2023,2,24,24,7,1,221.23
3407,11/23/2024,5,15,15,2,2,145.89
3408,3/19/2023,2,39,39,13,4,666.16
3409,7/30/2025,2,39,39,3,1,83.33
3410,6/23/2022,2,37,37,17,2,175.89
3411,4/4/2025,5,21,21,8,4,377.69
3412,10/24/2021,3,18,18,15,3,415.84
3413,11/25/2024,1,11,11,1,1,159.57
3414,11/28/2021,2,40,40,17,5,444.87
3415,2/29/2024,5,19,19,9,3,243.19
3416,3/18/2024,2,1,1,12,5,239.57
3417,10/25/2021,2,1,1,1,4,687.23
3418,4/12/2025,5,15,15,13,2,337.78
3419,8/16/2024,2,40,40,5,2,135.11
3420,2/4/2022,2,17,17,18,4,87.79
3421,12/9/2023,2,1,1,15,5,673.2
3422,12/19/2024,2,37,37,16,4,90.56
3423,1/26/2025,2,24,24,14,5,806.23
3424,11/8/2022,2,17,17,10,4,172.96
3425,10/31/2022,1,35,35,18,3,75.73
3426,1/29/2022,5,6,6,7,4,949.78
3427,7/29/2022,5,10,10,16,5,134.56
3428,8/21/2025,2,24,24,12,5,275.22
3429,10/28/2023,2,37,37,8,4,317.93
3430,4/6/2022,5,6,6,10,5,176.98
3431,12/5/2024,3,28,28,12,3,211.03
3432,4/14/2025,2,7,7,12,5,326.03
3433,6/6/2023,5,6,6,2,2,146.42
3434,1/18/2025,2,39,39,16,4,115.01
3435,5/8/2023,2,24,24,2,5,437.14
3436,12/8/2023,2,37,37,7,3,704.06
3437,4/15/2025,2,37,37,9,2,172.69
3438,8/23/2022,5,19,19,5,3,225.36
3439,5/31/2023,1,35,35,4,3,405.76
3440,11/1/2022,2,25,25,4,5,634.62
3441,5/19/2025,4,12,12,6,4,633.39
3442,1/12/2024,5,21,21,6,4,814.45
3443,9/2/2024,2,17,17,17,2,193.55
3444,7/14/2022,5,9,9,8,2,231.63
3445,12/18/2024,2,37,37,10,1,37.98
3446,8/15/2022,4,29,29,9,1,90.17
3447,4/10/2025,1,35,35,11,1,172.6
3448,8/9/2023,2,17,17,12,1,65.8
3449,4/29/2023,5,6,6,15,1,144.22
3450,6/13/2022,5,15,15,10,3,146.04
3451,6/21/2022,2,8,8,9,5,342.7
3452,5/8/2024,2,40,40,6,2,412.21
3453,6/23/2022,5,10,10,4,2,282.44
3454,2/15/2025,2,37,37,13,4,728.03
3455,7/29/2025,2,17,17,8,2,215.68
3456,3/19/2025,2,39,39,13,4,680.87
3457,12/25/2022,5,13,13,12,5,302.95
3458,12/25/2023,2,1,1,12,1,60.85
3459,3/16/2023,2,37,37,1,3,573.39
3460,2/26/2023,2,37,37,4,5,771.12
3461,1/7/2025,5,10,10,1,2,395.07
3462,7/7/2023,1,35,35,14,1,182.97
3463,11/19/2024,2,40,40,14,1,176.46
3464,9/28/2021,5,9,9,5,1,82.49
3465,8/16/2023,1,11,11,4,4,566.75
3466,6/19/2024,2,25,25,10,4,148.02
3467,2/15/2023,2,17,17,6,3,584.55
3468,10/15/2022,5,15,15,8,5,472.3
3469,2/7/2024,5,19,19,9,3,196.49
3470,3/15/2023,2,25,25,12,3,174.55
3471,4/2/2025,1,32,32,1,3,532.45
3472,8/25/2024,5,13,13,11,5,758.75
3473,3/9/2023,2,25,25,18,5,111.27
3474,10/6/2023,2,25,25,10,4,153.21
3475,12/30/2022,2,37,37,12,3,175.39
3476,3/24/2024,1,34,34,17,2,175.39
3477,5/27/2023,2,39,39,10,2,78.49
3478,5/2/2023,2,25,25,13,3,462.02
3479,3/18/2022,3,3,3,12,1,61.57
3480,9/18/2023,2,8,8,17,2,147.21
3481,2/6/2024,2,8,8,8,3,253
3482,3/22/2024,5,13,13,12,2,142.94
3483,9/11/2022,2,1,1,1,5,838.66
3484,11/19/2022,2,40,40,1,5,804.43
3485,3/19/2022,3,2,2,16,3,92.74
3486,1/19/2024,2,40,40,18,5,142.29
3487,2/8/2025,2,17,17,12,4,258.43
3488,6/27/2024,2,40,40,12,5,285.96
3489,2/13/2024,2,17,17,8,5,522.84
3490,1/24/2025,2,24,24,8,2,205.53
3491,11/7/2024,4,23,23,3,5,400.93
3492,2/2/2022,1,32,32,16,3,97.56
3493,1/4/2023,2,37,37,18,5,109.86
3494,9/11/2022,3,2,2,10,3,142.07
3495,7/21/2025,5,15,15,1,2,430.81
3496,7/7/2022,2,1,1,9,4,267.06
3497,7/27/2023,4,27,27,15,5,528.15
3498,9/8/2022,2,25,25,16,5,127.5
3499,7/8/2024,5,6,6,6,2,295.79
3500,9/6/2023,3,16,16,15,4,535.81
3501,2/16/2025,3,16,16,12,3,177.31
3502,7/22/2022,5,9,9,3,5,550.75
3503,3/29/2025,2,25,25,9,3,221.84
3504,11/11/2024,5,15,15,9,3,193.88
3505,4/2/2024,5,19,19,6,5,1004.3
3506,11/10/2022,5,19,19,12,3,208.14
3507,2/19/2024,2,7,7,17,4,304.42
3508,3/28/2024,2,1,1,11,1,148.18
3509,10/12/2024,2,1,1,4,5,782.47
3510,10/25/2024,2,40,40,2,1,77.83
3511,11/5/2022,2,25,25,2,1,79.46
3512,6/14/2022,2,1,1,9,4,343.87
3513,9/15/2021,2,25,25,4,2,282.52
3514,1/23/2023,2,24,24,6,4,558.55
3515,2/19/2025,5,9,9,10,5,237.8
3516,12/29/2022,3,18,18,11,1,188.93
3517,7/24/2025,5,10,10,7,3,707.9
3518,4/15/2025,2,17,17,9,4,352.68
3519,8/7/2024,2,37,37,15,1,128.07
3520,6/20/2022,2,25,25,2,3,256.08
3521,5/19/2022,2,37,37,10,3,135.06
3522,1/1/2023,3,4,4,13,4,703.03
3523,9/3/2023,3,38,38,6,4,669.44
3524,1/31/2025,2,37,37,6,3,613.64
3525,7/26/2024,2,7,7,9,2,153.92
3526,1/12/2023,3,20,20,5,2,153.78
3527,3/7/2025,5,19,19,1,1,156.59
3528,1/25/2023,2,24,24,14,1,171.87
3529,11/10/2024,2,17,17,8,3,293.51
3530,2/4/2022,4,23,23,13,3,430.43
3531,8/26/2025,2,7,7,9,3,220.26
3532,5/17/2022,2,17,17,13,2,265.1
3533,12/25/2024,2,8,8,17,5,443.92
3534,9/18/2021,3,3,3,1,5,830
3535,7/28/2023,5,10,10,8,2,223.72
3536,12/16/2024,2,40,40,4,2,294.25
3537,10/5/2022,2,24,24,3,5,474.91
3538,6/22/2022,2,7,7,4,1,139.29
3539,11/8/2021,4,30,30,8,3,316.85
3540,11/3/2024,3,38,38,17,5,353.84
3541,12/13/2021,2,7,7,12,2,116.79
3542,2/24/2022,2,8,8,7,1,186.26
3543,10/12/2022,1,34,34,5,3,253.6
3544,3/17/2025,3,38,38,10,3,126.4
3545,7/14/2023,2,40,40,3,3,339.95
3546,3/9/2025,2,17,17,11,4,797.23
3547,8/14/2025,2,8,8,5,1,88.39
3548,3/26/2024,1,35,35,18,5,115.93
3549,9/29/2021,3,5,5,2,1,96.12
3550,5/21/2025,4,23,23,14,1,195.47
3551,4/14/2025,2,1,1,1,5,838.41
3552,3/16/2022,2,7,7,7,5,1188.23
3553,8/9/2023,2,1,1,6,4,570.17
3554,9/7/2022,5,21,21,2,1,96.68
3555,12/29/2022,4,33,33,17,1,96.34
3556,7/7/2024,4,12,12,13,5,749.5
3557,9/29/2024,2,25,25,10,5,223.03
3558,8/7/2025,5,6,6,18,1,28.83
3559,12/2/2022,3,38,38,16,4,130.7
3560,3/20/2024,5,15,15,14,2,291.21
3561,10/21/2024,2,25,25,3,5,443.65
3562,9/5/2023,2,24,24,18,3,88
3563,1/23/2024,2,8,8,13,2,348.12
3564,5/4/2022,4,30,30,18,5,102.19
3565,6/5/2022,2,37,37,2,5,453.72
3566,9/7/2025,3,16,16,1,5,944.23
3567,9/16/2021,2,24,24,13,3,491.53
3568,7/4/2025,5,13,13,17,2,167.21
3569,6/3/2025,1,34,34,6,3,426.03
3570,11/5/2022,4,23,23,3,4,405.8
3571,4/1/2022,2,39,39,8,4,362.41
3572,2/2/2022,2,17,17,2,5,347.19
3573,5/18/2023,2,37,37,6,5,830.84
3574,3/23/2022,2,25,25,18,5,116.57
3575,4/5/2024,2,1,1,16,4,108.99
3576,3/6/2022,2,1,1,13,4,584.86
3577,1/25/2022,2,25,25,8,3,273.93
3578,6/20/2023,2,37,37,9,5,423.7
3579,2/1/2022,1,34,34,4,2,233.57
3580,10/2/2021,3,16,16,1,1,189.84
3581,6/17/2023,1,34,34,4,1,157.03
3582,5/30/2025,2,37,37,3,5,469.1
3583,8/24/2023,2,25,25,13,3,474.11
3584,4/5/2023,2,8,8,10,5,198.56
3585,8/9/2025,2,40,40,3,1,81.4
3586,10/14/2022,2,8,8,6,4,817.18
3587,11/3/2022,2,40,40,12,1,68.97
3588,7/30/2024,2,40,40,18,4,91.41
3589,9/28/2021,2,25,25,18,2,41.81
3590,3/7/2023,5,10,10,9,4,358.58
3591,4/3/2025,2,17,17,9,2,134.11
3592,4/24/2024,2,25,25,3,2,192.14
3593,11/28/2021,2,37,37,7,2,429.93
3594,12/3/2023,5,9,9,4,1,125.3
3595,7/15/2023,1,31,31,17,5,470.61
3596,2/22/2022,2,39,39,5,1,66.05
3597,12/23/2024,3,20,20,17,3,253.22
3598,3/1/2024,1,35,35,12,2,143.05
3599,4/9/2023,2,25,25,5,3,220.7
3600,8/23/2025,2,24,24,8,2,175.54
3601,9/29/2021,2,8,8,15,5,670.39
3602,7/13/2022,2,37,37,9,4,358.08
3603,9/30/2021,5,15,15,5,5,442.96
3604,1/25/2024,1,31,31,10,3,134.71
3605,3/12/2022,2,7,7,7,5,1074.36
3606,2/16/2023,2,1,1,17,5,467.96
3607,7/11/2023,1,31,31,3,3,243.82
3608,2/15/2023,5,15,15,18,4,97.93
3609,5/27/2025,3,4,4,4,4,640.61
3610,8/20/2025,2,39,39,8,3,330.6
3611,10/10/2022,2,8,8,3,1,90.55
3612,9/1/2025,5,21,21,3,5,495.91
3613,9/7/2022,5,15,15,9,2,149.93
3614,5/1/2025,2,24,24,11,3,527.19
3615,3/2/2025,2,25,25,2,1,87.54
3616,2/27/2023,2,1,1,9,2,188.79
3617,2/15/2025,2,40,40,8,3,246.66
3618,5/31/2022,2,1,1,17,3,219.81
3619,12/30/2021,2,8,8,18,5,141.29
