"ID_FACTURE","DT_FACTURE","ID_CLIENT","ID_DEVIS"
"FA008255","2024-06-01","NC-185357","DE010404"
"FA008256","2023-03-30","JS-1588082","DE010404"
"FA008257","2023-04-15","EP-39154","DE010404"
"FA008258","2023-01-29","AF-10885102","DE010404"
"FA008259","2023-12-11","LE-68108","DE010404"
"FA008260","2023-07-18","EA-1403527","DE010404"
"FA008261","2024-04-01","JM-156551404","DE010404"
"FA008262","2024-01-25","LC-1693045","DE010404"
"FA008263","2023-01-16","EM-409577","DE010404"
"FA008264","2024-04-10","SC-20380130","DE010404"
"FA008265","2023-02-13","RW-196301404","DE010404"
"FA008266","2023-02-23","RM-967557","DE010404"
"FA008267","2024-07-14","JP-1613518","DE010404"
"FA008268","2024-06-02","NH-861023","DE010404"
"FA008269","2023-11-05","CC-2475134","DE010404"
"FA008270","2024-02-06","PP-1895559","DE010404"
"FA008271","2023-04-10","TA-2138582","DE010404"
"FA008272","2024-02-22","ZC-21910124","DE010404"
"FA008273","2023-03-01","BP-11155139","DE010404"
"FA008274","2023-02-08","BN-1151558","DE010404"
"FA008275","2023-02-15","JS-1559545","DE010404"
"FA008276","2023-05-05","SL-201551406","DE010404"
"FA008277","2023-04-09","DS-1303058","DE010404"
"FA008278","2023-02-13","SR-20425139","DE010404"
"FA008279","2023-03-02","DB-1306045","DE010404"
"FA008280","2024-03-14","MB-1730559","DE010404"
"FA008281","2023-04-05","WB-2185044","DE010404"
"FA008282","2024-05-23","PF-19225125","DE010404"
"FA008283","2023-11-18","MG-176951402","DE010404"
"FA008284","2023-12-29","PW-924033","DE010404"
"FA008285","2024-01-17","GR-1456058","DE010404"
"FA008286","2024-07-03","WB-21850139","DE010404"
"FA008287","2023-01-20","AW-1084039","DE010404"
"FA008288","2024-05-12","SS-208755","DE010404"
"FA008289","2024-04-23","BT-1395108","DE010404"
"FA008290","2024-03-25","AM-3608","DE010404"
"FA008291","2023-12-29","EM-14065113","DE010404"
"FA008292","2023-02-23","AG-33095","DE010404"
"FA008293","2023-09-27","KD-1661518","DE010404"
"FA008294","2024-02-03","DJ-134201402","DE010404"
"FA008295","2023-03-18","LS-1720064","DE010404"
"FA008296","2023-05-14","AS-1022527","DE010404"
"FA008297","2024-03-19","DB-1336051","DE010404"
"FA008298","2023-10-29","RP-1927048","DE010404"
"FA008299","2023-10-09","NC-1853555","DE010404"
"FA008300","2023-07-22","DB-1306055","DE010404"
"FA008301","2023-07-09","ON-1871539","DE010404"
"FA008302","2023-06-19","DM-352533","DE010404"
"FA008303","2023-02-15","SP-2092045","DE010404"
"FA008304","2023-07-01","SL-2015545","DE010404"
"FA008305","2023-06-29","LC-1693097","DE010404"
"FA008306","2023-09-08","TT-2146018","DE010404"
"FA008307","2023-06-18","VG-217905","DE010404"
"FA008308","2023-12-10","LR-1703592","DE010404"
"FA008309","2023-02-04","DH-1307545","DE010404"
"FA008310","2023-07-25","HJ-1487548","DE010404"
"FA008311","2024-04-26","AJ-10795139","DE010404"
"FA008312","2023-10-18","BD-116201408","DE010404"
"FA008313","2023-06-23","CM-1183082","DE010404"
"FA008314","2024-01-07","LM-1706545","DE010404"
"FA008315","2023-01-21","HW-1493564","DE010404"
"FA008316","2024-03-15","GH-442586","DE010404"
"FA008317","2023-01-20","HW-149351404","DE010404"
"FA008318","2023-12-01","MD-17350144","DE010404"
"FA008319","2024-01-29","TP-2156545","DE010404"
"FA008320","2024-05-10","CS-1246058","DE010404"
"FA008321","2023-08-18","TT-2122055","DE010404"
"FA008322","2023-09-13","AG-1049558","DE010404"
"FA008323","2024-05-22","MP-18175144","DE010404"
"FA008324","2024-01-17","HH-15010139","DE010404"
"FA008325","2024-02-15","CS-121301402","DE010404"
"FA008326","2023-09-23","CS-118451","DE010404"
"FA008327","2024-01-18","EM-3810137","DE010404"
"FA008328","2023-07-19","TS-2161045","DE010404"
"FA008329","2023-12-22","AH-10030102","DE010404"
"FA008330","2023-12-21","MB-180858","DE010404"
"FA008331","2023-11-26","Dp-1324031","DE010404"
"FA008332","2024-02-08","JB-5925137","DE010404"
"FA008333","2023-06-07","BH-1710107","DE010404"
"FA008334","2023-12-29","JH-15430118","DE010404"
"FA008335","2023-05-15","SS-2041082","DE010404"
"FA008336","2024-02-29","LT-676561","DE010404"
"FA008337","2024-05-23","AB-1025582","DE010404"
"FA008338","2023-01-09","PS-8760108","DE010404"
"FA008339","2023-12-14","FO-1430545","DE010404"
"FA008340","2024-03-05","RA-199151404","DE010404"
"FA008341","2024-06-20","PS-1904582","DE010404"
"FA008342","2024-05-04","MV-1819027","DE010404"
"FA008343","2023-12-01","JH-15985120","DE010404"
"FA008344","2023-11-21","JL-1523528","DE010404"
"FA008345","2024-03-03","LO-17170124","DE010404"
"FA008346","2023-10-22","DM-135251406","DE010404"
"FA008347","2023-10-08","TB-11400145","DE010404"
"FA008348","2023-08-22","CM-12160102","DE010404"
"FA008349","2023-11-20","SB-10290108","DE010404"
"FA008350","2024-04-09","RR-193151402","DE010404"
"FA008351","2023-05-21","RM-1937591","DE010404"
"FA008352","2023-08-23","ML-7755116","DE010404"
"FA008353","2023-06-28","BD-117255","DE010404"
"FA008354","2023-04-09","JP-161351402","DE010404"
"FA008355","2023-02-06","PC-1874588","DE010404"
"FA008356","2023-03-17","JE-1561036","DE010404"
"FA008357","2023-07-07","AR-82560","DE010404"
"FA008358","2023-11-15","CJ-120101406","DE010404"
"FA008359","2023-10-20","DB-1336064","DE010404"
"FA008360","2024-06-01","DP-1300039","DE010404"
"FA008361","2023-04-21","RR-1931551","DE010404"
"FA008362","2023-08-08","LT-1676527","DE010404"
"FA008363","2023-12-05","DV-1304545","DE010404"
"FA008364","2023-12-07","NM-184457","DE010404"
"FA008365","2024-03-04","GM-1445545","DE010404"
"FA008366","2023-06-30","AA-1037592","DE010404"
"FA008367","2023-06-23","JH-1582082","DE010404"
"FA008368","2024-05-10","FC-14245139","DE010404"
"FA008369","2023-03-05","TS-2143045","DE010404"
"FA008370","2023-03-16","TB-211751408","DE010404"
"FA008371","2023-05-28","PB-1915028","DE010404"
"FA008372","2024-01-28","HD-478533","DE010404"
"FA008373","2024-05-20","RD-1981018","DE010404"
"FA008374","2023-04-20","KL-16645144","DE010404"
"FA008375","2023-11-12","JC-1610528","DE010404"
"FA008376","2024-05-28","CV-229522","DE010404"
"FA008377","2023-05-29","ON-8715134","DE010404"
"FA008378","2024-04-03","GW-1460565","DE010404"
"FA008379","2024-01-26","AJ-109451404","DE010404"
"FA008380","2023-11-04","TB-11520134","DE010404"
"FA008381","2023-05-01","CC-1243027","DE010404"
"FA008382","2023-08-23","RS-197651406","DE010404"
"FA008383","2023-01-10","AS-102401406","DE010404"
"FA008384","2024-03-16","AW-930111","DE010404"
"FA008385","2023-06-18","AS-1063048","DE010404"
"FA008386","2023-10-02","LD-168555","DE010404"
"FA008387","2024-03-26","FW-1439518","DE010404"
"FA008388","2024-01-20","DB-1355548","DE010404"
"FA008389","2023-07-28","SC-20770130","DE010404"
"FA008390","2023-03-03","RD-1993090","DE010404"
"FA008391","2023-06-14","AD-101807","DE010404"
"FA008392","2023-06-02","TH-2111582","DE010404"
"FA008393","2024-05-27","JC-1534091","DE010404"
"FA008394","2023-03-05","AB-10105120","DE010404"
"FA008395","2024-04-06","CR-128201406","DE010404"
"FA008396","2024-03-06","AB-1010528","DE010404"
"FA008397","2023-01-24","SS-2087566","DE010404"
"FA008398","2023-05-12","MC-7575108","DE010404"
"FA008399","2024-02-09","PO-1885036","DE010404"
"FA008400","2024-06-21","GA-1451545","DE010404"
"FA008401","2023-03-17","JL-51308","DE010404"
"FA008402","2024-04-04","AG-390136","DE010404"
"FA008403","2024-03-31","TS-213401","DE010404"
"FA008404","2024-06-13","SL-2015592","DE010404"
"FA008405","2024-07-09","SW-2045592","DE010404"
"FA008406","2023-04-22","DK-130901404","DE010404"
"FA008407","2023-12-06","SC-207701408","DE010404"
"FA008408","2023-11-28","NM-1844564","DE010404"
"FA008409","2024-02-25","RB-95703","DE010404"
"FA008410","2023-02-09","DP-1310536","DE010404"
"FA008411","2024-04-04","BP-110951404","DE010404"
"FA008412","2023-12-21","NB-8580117","DE010404"
"FA008413","2024-06-20","TS-2165559","DE010404"
"FA008414","2023-11-01","BE-11335102","DE010404"
"FA008415","2023-12-05","JS-1559559","DE010404"
"FA008416","2023-11-12","BD-1172537","DE010404"
"FA008417","2024-04-24","PF-1912039","DE010404"
"FA008418","2023-01-12","TG-2131055","DE010404"
"FA008419","2024-04-19","DB-12970139","DE010404"
"FA008420","2023-01-16","LS-1694559","DE010404"
"FA008421","2024-04-18","DO-343515","DE010404"
"FA008422","2024-05-30","NC-185351408","DE010404"
"FA008423","2023-01-22","FM-1438048","DE010404"
"FA008424","2023-12-17","CL-1270091","DE010404"
"FA008425","2023-07-10","CB-120257","DE010404"
"FA008426","2023-04-07","JK-160901402","DE010404"
"FA008427","2024-04-21","SW-1045595","DE010404"
"FA008428","2023-04-16","AF-87068","DE010404"
"FA008429","2023-01-10","TC-21535101","DE010404"
"FA008430","2023-07-14","JF-154901402","DE010404"
"FA008431","2023-06-07","NC-841595","DE010404"
"FA008432","2023-01-18","EM-140651402","DE010404"
"FA008433","2024-03-28","CA-1231045","DE010404"
"FA008434","2023-10-07","MS-17710113","DE010404"
"FA008435","2023-11-02","PA-1906048","DE010404"
"FA008436","2024-01-01","BO-1135078","DE010404"
"FA008437","2023-07-25","EB-1387059","DE010404"
"FA008438","2024-07-09","CC-125501404","DE010404"
"FA008439","2023-08-22","TT-21460139","DE010404"
"FA008440","2023-03-06","BD-1177045","DE010404"
"FA008441","2023-07-20","SN-2071091","DE010404"
"FA008442","2024-05-10","KF-628595","DE010404"
"FA008443","2023-02-04","LB-167951404","DE010404"
"FA008444","2024-03-24","AR-10405102","DE010404"
"FA008445","2023-06-12","DR-288033","DE010404"
"FA008446","2023-07-05","PJ-190151406","DE010404"
"FA008447","2024-04-08","EK-379595","DE010404"
"FA008448","2024-07-01","JS-15880130","DE010404"
"FA008449","2023-08-27","BD-116207","DE010404"
"FA008450","2023-05-31","AD-180134","DE010404"
"FA008451","2023-08-14","RP-1985558","DE010404"
"FA008452","2024-04-05","BF-1117096","DE010404"
"FA008453","2023-10-17","PA-19060102","DE010404"
"FA008454","2023-02-05","AC-10420139","DE010404"
"FA008455","2023-09-05","HZ-1495045","DE010404"
"FA008456","2023-06-04","JH-1591045","DE010404"
"FA008457","2024-04-28","AM-107051406","DE010404"
"FA008458","2023-11-01","PB-915084","DE010404"
"FA008459","2024-04-07","SV-2081527","DE010404"
"FA008460","2024-07-11","JD-5790129","DE010404"
"FA008461","2024-05-08","SN-2056027","DE010404"
"FA008462","2023-10-01","SP-2062082","DE010404"
"FA008463","2023-12-01","AB-1006091","DE010404"
"FA008464","2024-02-27","SS-2014059","DE010404"
"FA008465","2024-01-31","JP-1546058","DE010404"
"FA008466","2023-01-26","BF-1127518","DE010404"
"FA008467","2023-09-27","AG-1049564","DE010404"
"FA008468","2023-07-14","JK-1609064","DE010404"
"FA008469","2024-04-23","BM-1178593","DE010404"
"FA008470","2023-06-10","RM-975087","DE010404"
"FA008471","2023-07-30","JJ-1576027","DE010404"
"FA008472","2023-02-16","HP-148157","DE010404"
"FA008473","2023-09-23","MA-1756037","DE010404"
"FA008474","2023-11-29","AS-10225120","DE010404"
"FA008475","2023-01-23","MH-802586","DE010404"
"FA008476","2023-11-12","JO-514569","DE010404"
"FA008477","2024-04-15","LD-16855132","DE010404"
"FA008478","2024-05-27","TP-215651404","DE010404"
"FA008479","2024-06-20","CC-1237045","DE010404"
"FA008480","2023-04-06","HH-5010137","DE010404"
"FA008481","2023-12-26","BM-1157537","DE010404"
"FA008482","2023-08-12","DG-1330082","DE010404"
"FA008483","2023-10-25","PG-1889592","DE010404"
"FA008484","2023-07-22","LS-172001408","DE010404"
"FA008485","2023-10-30","CK-276063","DE010404"
"FA008486","2023-09-27","NL-1831091","DE010404"
"FA008487","2023-05-08","SL-2015555","DE010404"
"FA008488","2023-09-29","DP-3390137","DE010404"
"FA008489","2023-12-13","EH-4185129","DE010404"
"FA008490","2024-05-05","BP-11230139","DE010404"
"FA008491","2023-05-01","VG-2180518","DE010404"
"FA008492","2023-05-24","AA-10315139","DE010404"
"FA008493","2024-06-06","SW-10275107","DE010404"
"FA008494","2024-04-04","KH-1636098","DE010404"
"FA008495","2024-02-12","CS-1217558","DE010404"
"FA008496","2023-06-12","JH-1543093","DE010404"
"FA008497","2024-04-06","CM-119351404","DE010404"
"FA008498","2024-05-04","RS-942023","DE010404"
"FA008499","2023-03-09","AJ-96022","DE010404"
"FA008500","2023-02-16","SG-1089067","DE010404"
"FA008501","2024-01-07","NG-184308","DE010404"
"FA008502","2023-02-01","BK-1126011","DE010404"
"FA008503","2024-07-04","KD-16270139","DE010404"
"FA008504","2024-07-01","NF-838538","DE010404"
"FA008505","2023-09-28","DH-1307564","DE010404"
"FA008506","2024-03-28","EB-1370582","DE010404"
"FA008507","2024-02-07","AB-10015139","DE010404"
"FA008508","2023-07-01","SG-208905","DE010404"
"FA008509","2023-02-19","JM-152651404","DE010404"
"FA008510","2023-01-28","TM-1101095","DE010404"
"FA008511","2024-05-02","LW-1699036","DE010404"
"FA008512","2024-07-15","JL-158351402","DE010404"
"FA008513","2024-01-08","JL-513095","DE010404"
"FA008514","2023-08-29","TT-1122038","DE010404"
"FA008515","2023-04-25","JC-161051404","DE010404"
"FA008516","2024-01-08","BV-1124528","DE010404"
"FA008517","2024-03-27","BF-1117096","DE010404"
"FA008518","2023-09-23","MW-18220120","DE010404"
"FA008519","2023-02-28","EM-1396059","DE010404"
"FA008520","2023-03-14","CL-1270091","DE010404"
"FA008521","2024-01-24","BM-1575137","DE010404"
"FA008522","2023-06-18","JB-1592511","DE010404"
"FA008523","2024-01-30","CK-1276044","DE010404"
"FA008524","2023-10-16","JH-1543080","DE010404"
"FA008525","2024-02-11","RD-9810147","DE010404"
"FA008526","2023-05-07","TS-210851408","DE010404"
"FA008527","2023-04-23","ZC-2191027","DE010404"
"FA008528","2023-11-05","JK-573069","DE010404"
"FA008529","2023-12-14","LW-68259","DE010404"
"FA008530","2023-10-02","JO-151451402","DE010404"
"FA008531","2023-07-03","RP-985586","DE010404"
"FA008532","2023-01-29","BG-110351402","DE010404"
"FA008533","2024-07-08","RB-1970545","DE010404"
"FA008534","2023-05-05","JK-1564012","DE010404"
"FA008535","2023-04-03","TH-1155033","DE010404"
"FA008536","2023-05-27","BG-1174082","DE010404"
"FA008537","2023-10-04","AW-1084031","DE010404"
"FA008538","2023-01-14","JS-15880120","DE010404"
"FA008539","2023-11-29","LW-71253","DE010404"
"FA008540","2023-05-15","JE-5715111","DE010404"
"FA008541","2024-03-12","MW-182201406","DE010404"
"FA008542","2024-02-05","RD-1990027","DE010404"
"FA008543","2023-09-22","OT-18730120","DE010404"
"FA008544","2023-06-06","MH-174401406","DE010404"
"FA008545","2024-05-13","RB-970538","DE010404"
"FA008546","2024-02-23","CG-1252059","DE010404"
"FA008547","2023-03-31","IL-51003","DE010404"
"FA008548","2023-09-27","KH-16690144","DE010404"
"FA008549","2023-03-31","DM-3345110","DE010404"
"FA008550","2023-12-03","FM-429057","DE010404"
"FA008551","2023-04-25","HG-4845134","DE010404"
"FA008552","2023-05-06","HE-1480064","DE010404"
"FA008553","2023-05-17","TB-2159539","DE010404"
"FA008554","2023-11-06","DW-1348045","DE010404"
"FA008555","2023-07-28","RK-930069","DE010404"
"FA008556","2024-05-11","DA-1345045","DE010404"
"FA008557","2023-11-02","ND-18370104","DE010404"
"FA008558","2024-04-09","JD-1589564","DE010404"
"FA008559","2023-02-24","CC-1268559","DE010404"
"FA008560","2023-10-02","MS-177701406","DE010404"
"FA008561","2023-09-28","DM-133451404","DE010404"
"FA008562","2023-11-16","FH-435095","DE010404"
"FA008563","2023-11-27","DB-131207","DE010404"
"FA008564","2023-08-19","JF-15565120","DE010404"
"FA008565","2023-10-27","BT-11395125","DE010404"
"FA008566","2024-03-10","SH-206358","DE010404"
"FA008567","2024-03-24","BS-159047","DE010404"
"FA008568","2023-09-12","EB-137501408","DE010404"
"FA008569","2023-02-21","AS-135134","DE010404"
"FA008570","2024-01-14","DK-129851404","DE010404"
"FA008571","2023-01-31","AH-10195102","DE010404"
"FA008572","2023-07-17","LC-1696082","DE010404"
"FA008573","2023-05-05","NM-1852064","DE010404"
"FA008574","2024-02-15","SM-200051404","DE010404"
"FA008575","2023-07-03","LH-167501408","DE010404"
"FA008576","2023-06-08","LA-1678051","DE010404"
"FA008577","2023-03-05","DP-3165136","DE010404"
"FA008578","2023-04-30","KH-16360130","DE010404"
"FA008579","2023-01-09","MS-1771098","DE010404"
"FA008580","2024-02-26","DJ-1342028","DE010404"
"FA008581","2023-08-09","AR-103451402","DE010404"
"FA008582","2023-06-11","JE-616574","DE010404"
"FA008583","2023-03-28","JK-15730139","DE010404"
"FA008584","2023-01-29","CY-12745120","DE010404"
"FA008585","2023-07-13","JJ-1544564","DE010404"
"FA008586","2023-09-30","RW-1963048","DE010404"
"FA008587","2023-11-02","TS-210851404","DE010404"
"FA008588","2024-04-29","BD-1163548","DE010404"
"FA008589","2023-07-18","AG-1030096","DE010404"
"FA008590","2023-05-28","GG-146501408","DE010404"
"FA008591","2023-10-02","GM-469586","DE010404"
"FA008592","2023-08-10","TN-11040129","DE010404"
"FA008593","2023-10-17","CS-2505146","DE010404"
"FA008594","2023-01-22","JO-1514545","DE010404"
"FA008595","2023-02-24","SC-20680144","DE010404"
"FA008596","2024-03-15","EM-1414039","DE010404"
"FA008597","2023-06-15","TT-11265117","DE010404"
"FA008598","2024-05-30","JL-517567","DE010404"
"FA008599","2024-07-11","LO-1717093","DE010404"
"FA008600","2023-03-03","BO-142563","DE010404"
"FA008601","2024-06-22","CS-12490104","DE010404"
"FA008602","2024-03-16","RC-198251404","DE010404"
"FA008603","2023-01-11","AC-1066027","DE010404"
"FA008604","2024-07-10","AW-1084039","DE010404"
"FA008605","2023-10-09","FM-142901408","DE010404"
"FA008606","2024-05-14","PV-18985139","DE010404"
"FA008607","2023-06-18","RA-1928558","DE010404"
"FA008608","2023-09-11","CL-1270045","DE010404"
"FA008609","2023-04-26","SG-1008061","DE010404"
"FA008610","2023-09-26","CM-12160102","DE010404"
"FA008611","2024-03-05","MF-7665117","DE010404"
"FA008612","2024-03-23","EH-394519","DE010404"
"FA008613","2023-12-13","NG-835573","DE010404"
"FA008614","2023-05-11","CH-120701402","DE010404"
"FA008615","2023-09-02","GA-14515102","DE010404"
"FA008616","2024-07-13","PJ-19015139","DE010404"
"FA008617","2023-04-15","CD-122801406","DE010404"
"FA008618","2023-11-15","XP-2186534","DE010404"
"FA008619","2024-04-09","MA-179951408","DE010404"
"FA008620","2023-02-13","LD-1700511","DE010404"
"FA008621","2023-12-01","KA-1652531","DE010404"
"FA008622","2023-11-02","FW-143955","DE010404"
"FA008623","2024-04-24","RD-199001406","DE010404"
"FA008624","2023-05-30","VM-218351402","DE010404"
"FA008625","2023-12-11","KC-162551408","DE010404"
"FA008626","2024-01-08","LT-171101402","DE010404"
"FA008627","2023-12-17","CL-1256526","DE010404"
"FA008628","2023-05-04","RM-193751404","DE010404"
"FA008629","2023-07-12","Dl-13600139","DE010404"
"FA008630","2024-03-12","AI-1085592","DE010404"
"FA008631","2023-01-18","OT-1873092","DE010404"
"FA008632","2023-10-27","RS-1987058","DE010404"
"FA008633","2023-11-29","MC-181301406","DE010404"
"FA008634","2024-03-04","AB-1006027","DE010404"
"FA008635","2024-03-07","MS-1771064","DE010404"
"FA008636","2023-06-04","DP-3000108","DE010404"
"FA008637","2023-05-19","AG-525129","DE010404"
"FA008638","2024-06-03","CS-124601408","DE010404"
"FA008639","2023-06-24","ML-1775531","DE010404"
"FA008640","2024-06-21","DB-336022","DE010404"
"FA008641","2023-06-20","AG-1030092","DE010404"
"FA008642","2023-01-20","NM-184451404","DE010404"
"FA008643","2023-06-27","SS-2014045","DE010404"
"FA008644","2024-06-21","EM-1381018","DE010404"
"FA008645","2023-07-06","NZ-1856564","DE010404"
"FA008646","2024-02-16","MC-18100120","DE010404"
"FA008647","2023-04-28","JG-1531082","DE010404"
