"ID_DEVIS","CD_PRESTATION","NB_QUANTITE","NB_PRIX_HT","NB_PRIX_TTC"
"DE008633","PS0081","13","3916","4307.6"
"DE001953","PS0063","9","1391","1669.2"
"DE006461","PS0066","4","2450","2450"
"DE007007","PS0194","9","4157","4572.7"
"DE009416","PS0003","2","710","852"
"DE005273","PS0152","9","1962","1962"
"DE001051","PS0150","8","3275","3438.75"
"DE003236","PS0115","12","4570","5027"
"DE004749","PS0086","18","4872","5846.4"
"DE000448","PS0053","7","1852","2037.2"
"DE001258","PS0066","10","2450","2450"
"DE010259","PS0195","13","2296","2296"
"DE003027","PS0036","1","3506","4207.2"
"DE000489","PS0140","16","4874","4874"
"DE008620","PS0116","3","4508","4958.8"
"DE006271","PS0094","19","2548","2802.8"
"DE001078","PS0178","8","2534","2660.7"
"DE009569","PS0036","4","3506","4207.2"
"DE000673","PS0189","3","1018","1018"
"DE006357","PS0105","10","2785","2924.25"
"DE008287","PS0047","11","1271","1334.55"
"DE006527","PS0183","16","4635","4635"
"DE007022","PS0186","20","3126","3438.6"
"DE000918","PS0138","9","2809","2949.45"
"DE010341","PS0072","8","4112","4523.2"
"DE002801","PS0174","18","1507","1582.35"
"DE004468","PS0018","8","4405","4845.5"
"DE000911","PS0041","9","830","871.5"
"DE001315","PS0163","10","1728","1728"
"DE005779","PS0111","5","3335","4002"
"DE003624","PS0095","3","3247","3247"
"DE006288","PS0136","16","3166","3482.6"
"DE001907","PS0193","18","4880","4880"
"DE009984","PS0050","4","2801","3361.2"
"DE008469","PS0003","12","710","852"
"DE000381","PS0157","16","596","596"
"DE005044","PS0094","2","2548","2802.8"
"DE007154","PS0196","12","3273","3927.6"
"DE009627","PS0105","15","2785","2924.25"
"DE002729","PS0040","11","1880","1974"
"DE001265","PS0175","19","2398","2877.6"
"DE005197","PS0028","3","2114","2114"
"DE005155","PS0080","4","2482","2482"
"DE000552","PS0082","5","4269","4695.9"
"DE002831","PS0196","5","3273","3927.6"
"DE002182","PS0008","12","2258","2258"
"DE003119","PS0139","17","3529","3705.45"
"DE003297","PS0059","9","4993","5242.65"
"DE009831","PS0079","8","1943","1943"
"DE006509","PS0099","1","3071","3224.55"
"DE010937","PS0179","17","3886","4274.6"
"DE005936","PS0041","9","830","871.5"
"DE010853","PS0175","15","2398","2877.6"
"DE005605","PS0112","1","2886","3463.2"
"DE000406","PS0053","20","1852","2037.2"
"DE004075","PS0188","3","1923","2307.6"
"DE000647","PS0049","3","2162","2378.2"
"DE003861","PS0034","8","2908","2908"
"DE002090","PS0147","13","1530","1530"
"DE006934","PS0141","18","3556","3733.8"
"DE010561","PS0064","17","2959","3254.9"
"DE002471","PS0185","16","2944","3091.2"
"DE005524","PS0174","7","1507","1582.35"
"DE005650","PS0003","10","710","852"
"DE004861","PS0033","5","1340","1340"
"DE006541","PS0115","3","4570","5027"
"DE002660","PS0065","4","3011","3011"
"DE008089","PS0111","2","3335","4002"
"DE010399","PS0187","8","3333","3499.65"
"DE009226","PS0135","7","3908","4689.6"
"DE004264","PS0184","19","1840","2208"
"DE007067","PS0055","17","3539","3539"
"DE006768","PS0178","17","2534","2660.7"
"DE004353","PS0087","7","2181","2181"
"DE009495","PS0080","4","2482","2482"
"DE010785","PS0058","3","3666","4399.2"
"DE009137","PS0088","4","1464","1610.4"
"DE001136","PS0030","10","3765","4141.5"
"DE008638","PS0182","1","4712","4947.6"
"DE005048","PS0164","17","1809","1809"
"DE001745","PS0012","18","3469","4162.8"
"DE004868","PS0090","13","2587","3104.4"
"DE006134","PS0045","17","3895","4674"
"DE010698","PS0018","19","4405","4845.5"
"DE006725","PS0111","13","3335","4002"
"DE002419","PS0035","9","3653","4383.6"
"DE008831","PS0017","9","3898","3898"
"DE003393","PS0074","3","1493","1493"
"DE001272","PS0131","10","4193","5031.6"
"DE000194","PS0008","5","2258","2258"
"DE002360","PS0006","19","2045","2249.5"
"DE006252","PS0110","13","2038","2241.8"
"DE003148","PS0028","15","2114","2114"
"DE003007","PS0039","7","737","773.85"
"DE002939","PS0012","15","3469","4162.8"
"DE000611","PS0129","4","548","575.4"
"DE009832","PS0071","7","1285","1349.25"
"DE000699","PS0124","15","2519","2519"
"DE008895","PS0197","8","3502","3852.2"
"DE005803","PS0010","8","4373","4591.65"
"DE006587","PS0141","4","3556","3733.8"
"DE004980","PS0192","11","3081","3389.1"
"DE007680","PS0020","11","4856","5341.6"
"DE002327","PS0086","15","4872","5846.4"
"DE007787","PS0190","12","822","863.1"
"DE002186","PS0126","3","4385","4385"
"DE010579","PS0051","14","1179","1414.8"
"DE000744","PS0045","14","3895","4674"
"DE004846","PS0118","19","3828","4210.8"
"DE006919","PS0159","7","1547","1624.35"
"DE006331","PS0143","11","4067","4473.7"
"DE002523","PS0166","13","2363","2481.15"
"DE006450","PS0160","8","1396","1535.6"
"DE005007","PS0090","11","2587","3104.4"
"DE005713","PS0141","16","3556","3733.8"
"DE009596","PS0136","15","3166","3482.6"
"DE008117","PS0104","6","3030","3636"
"DE002564","PS0172","9","583","583"
"DE002672","PS0075","15","3943","4140.15"
"DE002548","PS0016","3","4420","5304"
"DE005308","PS0094","18","2548","2802.8"
"DE010508","PS0075","20","3943","4140.15"
"DE008430","PS0090","1","2587","3104.4"
"DE001237","PS0168","5","2550","2677.5"
"DE008323","PS0108","18","2728","3000.8"
"DE005918","PS0083","4","4750","5700"
"DE005768","PS0005","8","1255","1255"
"DE003233","PS0013","16","3409","3409"
"DE006718","PS0126","15","4385","4385"
"DE003670","PS0104","13","3030","3636"
"DE004906","PS0069","17","873","960.3"
"DE003662","PS0055","19","3539","3539"
"DE008003","PS0032","15","1857","1949.85"
"DE006716","PS0158","17","4083","4083"
"DE003225","PS0154","17","699","699"
"DE001720","PS0139","7","3529","3705.45"
"DE003081","PS0061","9","1652","1817.2"
"DE002716","PS0029","1","4104","4309.2"
"DE009162","PS0160","2","1396","1535.6"
"DE006230","PS0155","16","2134","2347.4"
"DE005035","PS0023","2","3479","3479"
"DE001819","PS0047","14","1271","1334.55"
"DE010568","PS0161","5","2912","2912"
"DE004059","PS0071","1","1285","1349.25"
"DE000522","PS0077","1","4739","5212.9"
"DE003008","PS0170","11","3820","4202"
"DE004852","PS0163","11","1728","1728"
"DE010646","PS0189","10","1018","1018"
"DE006969","PS0099","6","3071","3224.55"
"DE000816","PS0135","7","3908","4689.6"
"DE009575","PS0128","7","1185","1244.25"
"DE007620","PS0007","11","2921","3213.1"
"DE010783","PS0175","10","2398","2877.6"
"DE005988","PS0080","12","2482","2482"
"DE003928","PS0070","4","1148","1148"
"DE003863","PS0061","13","1652","1817.2"
"DE010254","PS0002","2","1184","1302.4"
"DE002854","PS0149","8","1409","1409"
"DE001966","PS0041","6","830","871.5"
"DE009613","PS0161","11","2912","2912"
"DE005311","PS0172","7","583","583"
"DE005834","PS0001","5","2024","2125.2"
"DE002795","PS0192","19","3081","3389.1"
"DE010445","PS0063","13","1391","1669.2"
"DE009792","PS0092","13","1266","1266"
"DE001013","PS0116","19","4508","4958.8"
"DE006631","PS0148","20","3503","3678.15"
"DE007371","PS0070","8","1148","1148"
"DE010609","PS0136","3","3166","3482.6"
"DE008891","PS0104","4","3030","3636"
"DE006914","PS0068","6","638","638"
"DE005129","PS0063","17","1391","1669.2"
"DE001015","PS0168","16","2550","2677.5"
"DE000031","PS0029","3","4104","4309.2"
"DE001581","PS0125","7","1693","1777.65"
"DE008889","PS0183","8","4635","4635"
"DE005736","PS0176","16","1902","1902"
"DE008713","PS0107","3","2693","3231.6"
"DE000871","PS0087","11","2181","2181"
"DE004339","PS0136","15","3166","3482.6"
"DE007034","PS0183","12","4635","4635"
"DE000538","PS0160","2","1396","1535.6"
"DE003012","PS0118","11","3828","4210.8"
"DE003936","PS0093","2","2999","3148.95"
"DE007186","PS0143","9","4067","4473.7"
"DE003154","PS0097","10","3905","4686"
"DE002748","PS0196","1","3273","3927.6"
"DE006877","PS0003","12","710","852"
"DE007623","PS0195","4","2296","2296"
"DE001459","PS0096","15","2802","2942.1"
"DE003521","PS0038","3","3432","3432"
"DE005291","PS0132","19","3369","4042.8"
"DE007948","PS0174","5","1507","1582.35"
"DE009779","PS0099","9","3071","3224.55"
"DE008970","PS0013","10","3409","3409"
"DE004943","PS0168","3","2550","2677.5"
"DE006256","PS0063","11","1391","1669.2"
"DE006401","PS0091","20","4055","4460.5"
"DE005980","PS0001","13","2024","2125.2"
"DE008500","PS0173","14","4850","4850"
"DE004306","PS0109","9","924","924"
"DE008909","PS0152","4","1962","1962"
"DE008422","PS0144","18","613","613"
"DE006352","PS0127","5","3451","3796.1"
"DE009529","PS0010","14","4373","4591.65"
"DE004379","PS0074","2","1493","1493"
"DE008954","PS0062","6","2182","2291.1"
"DE003089","PS0083","14","4750","5700"
"DE006848","PS0141","7","3556","3733.8"
"DE004158","PS0134","5","2614","3136.8"
"DE004731","PS0089","7","3356","3356"
"DE000088","PS0024","2","4289","5146.8"
"DE008740","PS0013","1","3409","3409"
"DE006172","PS0023","10","3479","3479"
"DE004154","PS0098","12","3639","3820.95"
"DE010513","PS0140","14","4874","4874"
"DE007618","PS0104","9","3030","3636"
"DE009129","PS0108","1","2728","3000.8"
"DE001575","PS0043","1","1449","1521.45"
"DE008018","PS0100","1","1714","2056.8"
"DE004434","PS0067","2","1824","1915.2"
"DE000592","PS0182","1","4712","4947.6"
"DE006526","PS0077","5","4739","5212.9"
"DE000533","PS0056","13","3253","3578.3"
"DE010330","PS0182","2","4712","4947.6"
"DE000179","PS0062","20","2182","2291.1"
"DE005212","PS0101","10","4494","5392.8"
"DE001184","PS0155","15","2134","2347.4"
"DE002028","PS0084","17","1596","1675.8"
"DE004720","PS0054","4","798","877.8"
"DE009464","PS0082","15","4269","4695.9"
"DE001637","PS0011","14","4911","4911"
"DE006235","PS0122","9","1558","1635.9"
"DE000822","PS0101","12","4494","5392.8"
"DE010601","PS0143","9","4067","4473.7"
"DE002283","PS0199","3","1317","1580.4"
"DE002400","PS0012","2","3469","4162.8"
"DE003388","PS0002","8","1184","1302.4"
"DE001137","PS0192","5","3081","3389.1"
"DE005957","PS0087","11","2181","2181"
"DE003638","PS0164","4","1809","1809"
"DE010226","PS0174","9","1507","1582.35"
"DE006600","PS0195","17","2296","2296"
"DE001336","PS0124","12","2519","2519"
"DE002542","PS0084","18","1596","1675.8"
"DE008490","PS0110","1","2038","2241.8"
"DE005130","PS0047","3","1271","1334.55"
"DE001121","PS0104","18","3030","3636"
"DE005447","PS0052","7","3823","3823"
"DE001641","PS0087","17","2181","2181"
"DE009607","PS0147","5","1530","1530"
"DE003955","PS0068","2","638","638"
"DE006641","PS0146","2","1742","1742"
"DE007508","PS0136","12","3166","3482.6"
"DE009386","PS0171","4","1863","1956.15"
"DE000528","PS0051","12","1179","1414.8"
"DE001827","PS0015","12","4308","4738.8"
"DE000554","PS0182","1","4712","4947.6"
"DE008365","PS0126","13","4385","4385"
"DE008557","PS0155","7","2134","2347.4"
"DE001538","PS0188","8","1923","2307.6"
"DE003174","PS0137","18","2907","3052.35"
"DE006999","PS0200","18","2860","3146"
"DE008269","PS0148","4","3503","3678.15"
"DE009868","PS0164","9","1809","1809"
"DE002930","PS0126","15","4385","4385"
"DE004178","PS0130","7","2449","2693.9"
"DE005853","PS0089","4","3356","3356"
"DE004544","PS0075","20","3943","4140.15"
"DE000241","PS0112","9","2886","3463.2"
"DE004081","PS0096","12","2802","2942.1"
"DE005353","PS0109","5","924","924"
"DE009953","PS0125","19","1693","1777.65"
"DE006505","PS0066","12","2450","2450"
"DE008452","PS0154","3","699","699"
"DE008817","PS0083","11","4750","5700"
"DE009449","PS0053","14","1852","2037.2"
"DE008330","PS0171","18","1863","1956.15"
"DE000280","PS0135","17","3908","4689.6"
"DE001348","PS0003","1","710","852"
"DE004872","PS0032","2","1857","1949.85"
"DE009923","PS0039","10","737","773.85"
"DE003369","PS0069","19","873","960.3"
"DE007282","PS0124","3","2519","2519"
"DE008424","PS0118","12","3828","4210.8"
"DE002544","PS0182","14","4712","4947.6"
"DE000349","PS0055","10","3539","3539"
"DE003939","PS0150","10","3275","3438.75"
"DE009084","PS0193","18","4880","4880"
"DE008767","PS0085","14","871","914.55"
"DE005837","PS0047","11","1271","1334.55"
"DE004548","PS0026","11","2578","3093.6"
"DE001089","PS0032","18","1857","1949.85"
"DE008968","PS0050","8","2801","3361.2"
"DE009209","PS0113","7","1421","1421"
"DE010298","PS0097","15","3905","4686"
"DE003809","PS0073","4","1367","1435.35"
"DE004519","PS0164","8","1809","1809"
"DE008393","PS0167","5","2672","2805.6"
"DE009381","PS0001","14","2024","2125.2"
"DE009253","PS0095","6","3247","3247"
"DE004634","PS0056","3","3253","3578.3"
"DE002467","PS0156","1","1047","1151.7"
"DE001902","PS0016","8","4420","5304"
"DE001342","PS0093","2","2999","3148.95"
"DE008944","PS0142","10","1183","1242.15"
"DE001165","PS0060","19","2474","2968.8"
"DE009079","PS0001","12","2024","2125.2"
"DE002513","PS0194","6","4157","4572.7"
"DE005450","PS0193","4","4880","4880"
"DE004997","PS0199","15","1317","1580.4"
"DE003134","PS0037","19","4777","5015.85"
"DE004916","PS0117","20","4835","5802"
"DE006623","PS0193","10","4880","4880"
"DE002214","PS0053","18","1852","2037.2"
"DE007727","PS0097","6","3905","4686"
"DE007576","PS0016","18","4420","5304"
"DE001280","PS0013","11","3409","3409"
"DE005261","PS0041","16","830","871.5"
"DE009783","PS0099","3","3071","3224.55"
"DE010125","PS0119","11","831","914.1"
"DE009230","PS0051","6","1179","1414.8"
"DE006229","PS0013","3","3409","3409"
"DE007207","PS0053","13","1852","2037.2"
"DE008771","PS0036","3","3506","4207.2"
"DE004416","PS0123","19","2137","2564.4"
"DE011005","PS0053","5","1852","2037.2"
"DE003892","PS0074","15","1493","1493"
"DE009564","PS0155","19","2134","2347.4"
"DE010822","PS0029","2","4104","4309.2"
"DE000560","PS0098","5","3639","3820.95"
"DE007134","PS0026","1","2578","3093.6"
"DE009160","PS0043","4","1449","1521.45"
"DE007357","PS0058","10","3666","4399.2"
"DE002573","PS0093","1","2999","3148.95"
"DE007892","PS0150","14","3275","3438.75"
"DE005411","PS0056","2","3253","3578.3"
"DE004274","PS0010","7","4373","4591.65"
"DE004058","PS0098","2","3639","3820.95"
"DE000591","PS0184","5","1840","2208"
"DE005233","PS0045","3","3895","4674"
"DE008544","PS0143","1","4067","4473.7"
"DE009507","PS0024","18","4289","5146.8"
"DE004820","PS0173","6","4850","4850"
"DE000681","PS0196","11","3273","3927.6"
"DE009221","PS0043","19","1449","1521.45"
"DE009015","PS0117","20","4835","5802"
"DE003810","PS0199","3","1317","1580.4"
"DE009927","PS0132","17","3369","4042.8"
"DE001061","PS0005","4","1255","1255"
"DE002017","PS0039","15","737","773.85"
"DE002669","PS0179","7","3886","4274.6"
"DE004927","PS0045","16","3895","4674"
"DE001582","PS0187","7","3333","3499.65"
"DE002835","PS0161","2","2912","2912"
"DE006305","PS0008","5","2258","2258"
"DE003930","PS0162","19","2580","2838"
"DE005319","PS0103","19","1326","1458.6"
"DE008956","PS0035","7","3653","4383.6"
"DE004083","PS0018","16","4405","4845.5"
"DE008246","PS0146","3","1742","1742"
"DE008549","PS0086","5","4872","5846.4"
"DE010884","PS0180","6","2164","2272.2"
"DE010084","PS0143","19","4067","4473.7"
"DE010453","PS0149","11","1409","1409"
"DE005585","PS0169","13","2716","3259.2"
"DE010387","PS0178","3","2534","2660.7"
"DE000441","PS0120","17","4751","5701.2"
"DE008060","PS0103","12","1326","1458.6"
"DE007522","PS0117","3","4835","5802"
"DE004755","PS0083","1","4750","5700"
"DE000829","PS0183","6","4635","4635"
"DE004236","PS0015","17","4308","4738.8"
"DE007055","PS0128","1","1185","1244.25"
"DE010431","PS0018","15","4405","4845.5"
"DE004742","PS0147","3","1530","1530"
"DE003213","PS0107","4","2693","3231.6"
"DE006965","PS0058","5","3666","4399.2"
"DE007493","PS0109","1","924","924"
"DE009052","PS0172","3","583","583"
"DE003116","PS0010","7","4373","4591.65"
"DE008898","PS0007","6","2921","3213.1"
"DE003945","PS0019","7","4815","4815"
"DE004456","PS0142","20","1183","1242.15"
"DE000615","PS0197","10","3502","3852.2"
"DE001562","PS0148","19","3503","3678.15"
"DE004042","PS0009","1","1132","1358.4"
"DE001665","PS0153","6","4044","4448.4"
"DE000079","PS0010","11","4373","4591.65"
"DE004061","PS0069","15","873","960.3"
"DE004078","PS0141","14","3556","3733.8"
"DE006362","PS0028","20","2114","2114"
"DE008787","PS0172","4","583","583"
"DE007848","PS0183","17","4635","4635"
"DE008619","PS0174","17","1507","1582.35"
"DE008390","PS0166","4","2363","2481.15"
"DE004057","PS0155","2","2134","2347.4"
"DE010501","PS0119","4","831","914.1"
"DE004480","PS0180","3","2164","2272.2"
"DE010418","PS0152","19","1962","1962"
"DE010231","PS0056","19","3253","3578.3"
"DE005376","PS0032","5","1857","1949.85"
"DE010148","PS0152","2","1962","1962"
"DE005278","PS0031","2","3309","3474.45"
"DE009517","PS0061","3","1652","1817.2"
"DE005392","PS0154","2","699","699"
"DE009553","PS0186","6","3126","3438.6"
"DE009069","PS0142","1","1183","1242.15"
"DE003145","PS0035","19","3653","4383.6"
"DE001897","PS0046","3","4813","5775.6"
"DE004968","PS0136","2","3166","3482.6"
"DE006289","PS0034","9","2908","2908"
"DE010074","PS0102","17","1322","1388.1"
"DE005114","PS0131","2","4193","5031.6"
"DE008518","PS0144","17","613","613"
"DE010857","PS0181","19","1128","1353.6"
"DE003676","PS0200","11","2860","3146"
"DE005846","PS0181","2","1128","1353.6"
"DE002291","PS0097","15","3905","4686"
"DE006076","PS0172","15","583","583"
"DE007525","PS0140","18","4874","4874"
"DE008034","PS0153","19","4044","4448.4"
"DE010007","PS0017","17","3898","3898"
"DE004150","PS0060","3","2474","2968.8"
"DE007934","PS0041","4","830","871.5"
"DE009458","PS0185","2","2944","3091.2"
"DE001366","PS0034","3","2908","2908"
"DE005334","PS0145","7","2505","2755.5"
"DE008770","PS0077","20","4739","5212.9"
"DE002260","PS0024","17","4289","5146.8"
"DE004055","PS0180","17","2164","2272.2"
"DE006480","PS0159","2","1547","1624.35"
"DE004205","PS0045","14","3895","4674"
"DE002258","PS0139","6","3529","3705.45"
"DE008164","PS0164","11","1809","1809"
"DE010204","PS0160","10","1396","1535.6"
"DE008241","PS0045","1","3895","4674"
"DE009535","PS0190","16","822","863.1"
"DE004479","PS0093","19","2999","3148.95"
"DE000102","PS0059","18","4993","5242.65"
"DE000086","PS0065","13","3011","3011"
"DE007235","PS0018","6","4405","4845.5"
"DE006721","PS0151","10","4869","5355.9"
"DE007634","PS0028","7","2114","2114"
"DE003603","PS0009","1","1132","1358.4"
"DE006692","PS0016","13","4420","5304"
"DE006932","PS0115","2","4570","5027"
"DE005734","PS0091","4","4055","4460.5"
"DE007065","PS0121","7","4246","4458.3"
"DE004467","PS0081","3","3916","4307.6"
"DE007907","PS0173","18","4850","4850"
"DE001232","PS0067","7","1824","1915.2"
"DE006284","PS0160","17","1396","1535.6"
"DE005612","PS0155","1","2134","2347.4"
"DE000767","PS0065","1","3011","3011"
"DE009399","PS0101","13","4494","5392.8"
"DE003359","PS0006","20","2045","2249.5"
"DE010898","PS0042","12","3772","4526.4"
"DE002671","PS0189","19","1018","1018"
"DE007631","PS0020","4","4856","5341.6"
"DE001646","PS0014","15","3304","3469.2"
"DE010078","PS0117","15","4835","5802"
"DE002394","PS0146","2","1742","1742"
"DE007249","PS0067","4","1824","1915.2"
"DE006940","PS0182","5","4712","4947.6"
"DE004104","PS0025","7","4960","5208"
"DE006189","PS0076","19","4709","4709"
"DE002232","PS0089","7","3356","3356"
"DE002156","PS0198","1","3668","4401.6"
"DE001732","PS0164","8","1809","1809"
"DE004840","PS0076","15","4709","4709"
"DE007203","PS0186","17","3126","3438.6"
