"ID_DEVIS","DT_DEVIS","ID_CLIENT"
"DE003487","2023-11-29","JC-16105139"
"DE003488","2024-05-21","BF-975117"
"DE003489","2024-01-31","JK-160901408"
"DE003490","2023-05-11","AG-1090018"
"DE003491","2023-11-01","SM-10950134"
"DE003492","2023-05-13","RB-196451404"
"DE003493","2024-05-10","PB-19150130"
"DE003494","2023-01-20","SC-20095120"
"DE003495","2023-09-19","BT-1440137"
"DE003496","2024-05-17","JK-152055"
"DE003497","2024-04-01","SG-208905"
"DE003498","2023-02-16","BS-1138018"
"DE003499","2023-02-03","VD-11670116"
"DE003500","2024-04-13","CD-119201404"
"DE003501","2023-09-06","RD-1993092"
"DE003502","2023-10-03","PO-1885051"
"DE003503","2023-03-24","LS-17245120"
"DE003504","2023-08-28","GB-1457518"
"DE003505","2023-09-02","CM-1244518"
"DE003506","2024-01-29","TP-2113039"
"DE003507","2023-05-20","TS-2137058"
"DE003508","2023-06-23","LC-1705082"
"DE003509","2024-03-04","TT-21460120"
"DE003510","2024-03-23","LB-6735103"
"DE003511","2023-02-20","TC-10980115"
"DE003512","2023-11-14","SP-209205"
"DE003513","2024-01-06","CK-12325130"
"DE003514","2023-06-27","NS-186407"
"DE003515","2023-01-11","SJ-2050011"
"DE003516","2024-05-20","SB-2018539"
"DE003517","2023-05-21","EB-1370582"
"DE003518","2023-01-19","CS-195087"
"DE003519","2023-06-07","TA-2138548"
"DE003520","2024-05-05","AG-103301404"
"DE003521","2023-05-07","LH-169007"
"DE003522","2024-06-26","FH-14350139"
"DE003523","2023-10-17","AH-1007522"
"DE003524","2023-12-11","JK-16120120"
"DE003525","2024-04-17","CS-2490108"
"DE003526","2023-08-31","MY-1829545"
"DE003527","2023-08-23","JH-5910134"
"DE003528","2023-01-08","CM-11815120"
"DE003529","2024-05-05","DP-1339059"
"DE003530","2023-12-31","SJ-1021547"
"DE003531","2023-03-07","GM-1444092"
"DE003532","2023-06-22","JL-1517545"
"DE003533","2023-10-23","CA-205561"
"DE003534","2024-07-15","NP-183251404"
"DE003535","2024-04-24","KS-163007"
"DE003536","2023-08-11","GM-1444082"
"DE003537","2024-01-11","RB-1946545"
"DE003538","2023-03-17","FA-14230120"
"DE003539","2023-01-30","DO-1343548"
"DE003540","2024-04-10","EB-139301408"
"DE003541","2023-06-20","CC-126707"
"DE003542","2023-04-30","NF-18475139"
"DE003543","2023-01-23","IM-505549"
"DE003544","2023-03-28","MA-179951404"
"DE003545","2023-06-17","VF-1171538"
"DE003546","2024-01-12","MC-1784548"
"DE003547","2023-06-02","GT-14635139"
"DE003548","2023-07-05","NR-18550143"
"DE003549","2023-09-10","LO-7170147"
"DE003550","2024-01-26","AS-1028582"
"DE003551","2023-06-14","KW-1657039"
"DE003552","2023-09-19","CM-11830139"
"DE003553","2023-06-21","MD-1786048"
"DE003554","2023-05-03","EM-1420027"
"DE003555","2023-06-17","SC-20095139"
"DE003556","2024-01-01","BM-1140137"
"DE003557","2023-06-30","ND-18370139"
"DE003558","2023-09-02","EN-137807"
"DE003559","2023-04-22","TM-1149086"
"DE003560","2023-02-13","MP-1747036"
"DE003561","2024-07-06","SD-2048545"
"DE003562","2023-02-22","KH-1636059"
"DE003563","2024-02-27","MV-819095"
"DE003564","2023-03-03","GM-4440137"
"DE003565","2023-04-01","FP-1432048"
"DE003566","2023-04-04","JB-6000110"
"DE003567","2023-07-19","RA-1928545"
"DE003568","2024-07-18","SZ-2003593"
"DE003569","2023-07-27","EB-39758"
"DE003570","2023-06-21","SS-2087558"
"DE003571","2023-03-22","EM-406538"
"DE003572","2024-07-18","VD-2167027"
"DE003573","2023-03-20","TM-11490110"
"DE003574","2024-02-27","TR-2132518"
"DE003575","2023-02-10","KB-1660092"
"DE003576","2024-03-22","MW-1822039"
"DE003577","2023-10-06","JF-1535545"
"DE003578","2023-04-10","PP-1895527"
"DE003579","2023-12-13","DP-339023"
"DE003580","2024-01-11","KE-64203"
"DE003581","2023-06-24","CC-1237027"
"DE003582","2023-11-20","AR-10825143"
"DE003583","2023-05-31","MS-17770113"
"DE003584","2023-06-28","EH-1400558"
"DE003585","2023-07-05","LW-17125102"
"DE003586","2024-07-19","KW-165701408"
"DE003587","2023-02-13","TN-210407"
"DE003588","2024-04-25","SS-2087591"
"DE003589","2023-05-19","TS-214301404"
"DE003590","2023-04-30","MZ-751595"
"DE003591","2024-03-25","SE-2011028"
"DE003592","2024-04-20","SM-209507"
"DE003593","2024-01-07","ER-138557"
"DE003594","2023-11-27","SC-203051404"
"DE003595","2023-02-25","LW-7125137"
"DE003596","2023-05-03","PO-188507"
"DE003597","2024-01-05","KT-1646545"
"DE003598","2023-10-27","RH-1949554"
"DE003599","2023-02-05","JM-586595"
"DE003600","2023-07-21","JW-5220137"
"DE003601","2023-09-26","DL-133151406"
"DE003602","2023-03-21","PG-1889558"
"DE003603","2023-12-07","SE-20110120"
"DE003604","2023-04-22","SJ-205001404"
"DE003605","2023-05-12","BH-1171045"
"DE003606","2023-04-30","SP-2062058"
"DE003607","2023-11-04","BF-1117064"
"DE003608","2023-09-17","PS-189701406"
"DE003609","2023-03-05","BM-165023"
"DE003610","2023-04-29","DV-1304548"
"DE003611","2024-03-13","SP-208601404"
"DE003612","2024-03-06","MN-1793545"
"DE003613","2023-08-06","DK-12835139"
"DE003614","2024-01-08","TB-211757"
"DE003615","2024-03-09","NG-184307"
"DE003616","2023-10-16","HJ-1487578"
"DE003617","2023-02-25","TS-2134055"
"DE003618","2023-12-04","CP-1208539"
"DE003619","2023-09-10","SJ-2012578"
"DE003620","2024-05-16","TS-1108533"
"DE003621","2023-03-15","LH-1690045"
"DE003622","2023-10-20","BF-1121582"
"DE003623","2024-02-01","QJ-1925566"
"DE003624","2023-08-03","MD-1786027"
"DE003625","2023-01-23","GP-1474092"
"DE003626","2024-04-02","MG-1768031"
"DE003627","2024-06-22","SS-2014027"
"DE003628","2023-06-18","GH-1442591"
"DE003629","2023-10-31","EM-13960124"
"DE003630","2024-01-09","RR-193151404"
"DE003631","2024-03-19","AS-1004548"
"DE003632","2023-04-21","NH-861023"
"DE003633","2023-05-11","JE-54753"
"DE003634","2023-07-30","EM-1414011"
"DE003635","2023-06-21","SH-206351408"
"DE003636","2024-01-21","CR-1262582"
"DE003637","2024-04-18","SC-2072582"
"DE003638","2023-04-21","SC-10770135"
"DE003639","2023-07-04","RA-928538"
"DE003640","2023-01-06","BP-1115539"
"DE003641","2023-07-13","NS-18505144"
"DE003642","2023-03-24","DW-1358566"
"DE003643","2024-05-23","MY-7380138"
"DE003644","2023-02-19","JB-1604582"
"DE003645","2023-03-22","HM-1498027"
"DE003646","2024-05-19","JK-157307"
"DE003647","2023-11-09","AF-1087012"
"DE003648","2024-01-14","FO-1430559"
"DE003649","2023-10-13","AG-1076545"
"DE003650","2023-03-22","RF-1973526"
"DE003651","2023-05-05","DK-128351404"
"DE003652","2024-06-22","MH-729077"
"DE003653","2023-08-09","JK-1532536"
"DE003654","2023-11-21","TB-1105568"
"DE003655","2024-01-14","RD-199001404"
"DE003656","2024-04-02","AC-66022"
"DE003657","2023-11-23","PJ-9015137"
"DE003658","2024-02-14","ME-1772518"
"DE003659","2023-01-26","JW-1607527"
"DE003660","2023-09-22","KB-163151402"
"DE003661","2024-07-15","RS-9870137"
"DE003662","2023-07-24","JF-1529598"
"DE003663","2024-06-05","ML-1741036"
"DE003664","2024-07-07","SS-1059049"
"DE003665","2023-03-23","ND-8370107"
"DE003666","2023-04-09","MP-1747093"
"DE003667","2023-01-27","AB-1060051"
"DE003668","2023-09-30","LT-171101404"
"DE003669","2023-07-12","DL-12865102"
"DE003670","2023-10-30","TS-21160102"
"DE003671","2023-11-06","PS-190458"
"DE003672","2023-07-04","JR-1570093"
"DE003673","2024-04-24","RH-951095"
"DE003674","2024-02-17","RW-9690135"
"DE003675","2023-08-21","CR-28203"
"DE003676","2023-05-27","MG-181451406"
"DE003677","2024-03-08","BD-156032"
"DE003678","2023-09-21","KF-16285139"
"DE003679","2023-06-29","CS-250569"
"DE003680","2023-06-05","TT-212651406"
"DE003681","2023-11-19","DM-1334558"
"DE003682","2023-08-29","BM-117851402"
"DE003683","2023-10-02","BD-1163591"
"DE003684","2023-12-27","JW-159551408"
"DE003685","2023-04-15","LP-17080139"
"DE003686","2023-12-02","EB-1370527"
"DE003687","2024-07-02","PL-892560"
"DE003688","2024-03-05","TH-1111547"
"DE003689","2023-01-12","AH-1021051"
"DE003690","2023-01-31","JD-1589539"
"DE003691","2023-03-30","MB-8085134"
"DE003692","2024-02-20","KM-167201404"
"DE003693","2024-07-18","BF-102022"
"DE003694","2024-02-27","RA-928533"
"DE003695","2024-01-18","NS-186407"
"DE003696","2023-11-26","BS-166538"
"DE003697","2023-02-22","SC-202301402"
"DE003698","2023-11-05","JL-1583548"
"DE003699","2023-09-23","Co-1264027"
"DE003700","2023-01-04","CB-125351404"
"DE003701","2023-12-01","SV-2081582"
"DE003702","2024-02-07","MH-1729058"
"DE003703","2023-12-07","BS-116651406"
"DE003704","2023-08-06","TS-210851404"
"DE003705","2023-02-23","LC-6960108"
"DE003706","2023-03-05","SW-20755139"
"DE003707","2024-03-20","AG-1027082"
"DE003708","2024-02-27","RA-199451406"
"DE003709","2024-04-03","LW-7125134"
"DE003710","2023-10-28","TH-11115129"
"DE003711","2023-01-05","MH-1762031"
"DE003712","2024-02-27","AR-510134"
"DE003713","2024-05-12","EM-1396064"
"DE003714","2024-07-10","KM-1666045"
"DE003715","2023-10-25","KH-1669092"
"DE003716","2023-10-26","JR-1570062"
"DE003717","2023-04-15","VT-1170095"
"DE003718","2023-10-15","DJ-1363028"
"DE003719","2024-06-09","CC-2145117"
"DE003720","2023-11-05","DB-1312045"
"DE003721","2023-07-02","SW-2024550"
"DE003722","2023-07-20","AJ-1078027"
"DE003723","2024-02-28","MZ-1751558"
"DE003724","2024-03-03","AC-42038"
"DE003725","2024-04-16","DB-13060139"
"DE003726","2024-05-09","TB-2125064"
"DE003727","2024-01-13","JH-16180139"
"DE003728","2024-05-25","JH-1543051"
"DE003729","2023-01-07","ST-2053016"
"DE003730","2024-04-27","SC-2030548"
"DE003731","2023-09-19","EH-1412511"
"DE003732","2023-08-16","AS-240137"
"DE003733","2023-08-03","AS-10045139"
"DE003734","2023-09-25","MC-1742536"
"DE003735","2023-11-09","DB-361549"
"DE003736","2023-12-31","RA-1928582"
"DE003737","2024-05-15","AR-1057039"
"DE003738","2024-04-04","PC-874538"
"DE003739","2024-06-17","TB-21595120"
"DE003740","2023-09-19","TZ-21445139"
"DE003741","2023-09-25","TP-2141592"
"DE003742","2024-05-02","HR-147701406"
"DE003743","2023-02-03","KH-163607"
"DE003744","2023-09-27","PK-891068"
"DE003745","2024-06-28","CK-1276031"
"DE003746","2023-04-03","JR-1621055"
"DE003747","2024-07-12","SC-2069582"
"DE003748","2023-10-30","JJ-5760135"
"DE003749","2024-01-04","HP-148151408"
"DE003750","2024-06-24","AH-69038"
"DE003751","2023-06-23","DB-133601406"
"DE003752","2023-03-22","RS-1942064"
"DE003753","2023-12-14","TB-2140091"
"DE003754","2023-11-04","EM-1382566"
"DE003755","2024-04-05","JJ-15760120"
"DE003756","2023-04-08","CS-1246092"
"DE003757","2024-06-23","SP-2086082"
"DE003758","2024-07-14","TP-2156527"
"DE003759","2023-12-21","CC-1243082"
"DE003760","2023-06-29","SM-2095031"
"DE003761","2024-02-14","BW-112001406"
"DE003762","2023-05-03","RR-9315103"
"DE003763","2023-07-30","TT-212201408"
"DE003764","2024-06-14","DW-13480102"
"DE003765","2023-05-24","TZ-11580135"
"DE003766","2023-10-18","MB-180858"
"DE003767","2023-08-09","EH-137651406"
"DE003768","2023-06-24","CC-12370143"
"DE003769","2024-07-16","HG-1484545"
"DE003770","2023-09-23","GK-1462058"
"DE003771","2023-03-29","MC-17575139"
"DE003772","2024-07-23","BM-11140139"
"DE003773","2023-05-11","AC-1045036"
"DE003774","2023-08-19","BP-1105036"
"DE003775","2024-07-04","GR-4560147"
"DE003776","2023-08-31","RR-931532"
"DE003777","2024-04-08","SH-997557"
"DE003778","2023-12-27","BB-1099036"
"DE003779","2023-12-23","FM-1438026"
"DE003780","2024-04-16","SC-206801408"
"DE003781","2023-06-21","DM-1334558"
"DE003782","2023-01-02","MW-182351408"
"DE003783","2024-01-24","BE-14554"
"DE003784","2023-07-08","HG-1496527"
"DE003785","2023-12-23","CR-1262545"
"DE003786","2024-07-21","LW-6990122"
"DE003787","2023-05-08","MF-18250139"
"DE003788","2023-10-28","KF-1628518"
"DE003789","2023-07-15","LH-1702097"
"DE003790","2023-02-16","KT-16465144"
"DE003791","2023-03-14","NP-18685139"
"DE003792","2023-08-20","Dl-3600134"
"DE003793","2024-02-11","PB-9150103"
"DE003794","2023-02-01","FP-1432091"
"DE003795","2023-11-11","LF-171851402"
"DE003796","2024-06-06","SD-204851408"
"DE003797","2024-03-23","JB-5925137"
"DE003798","2023-06-22","AS-102257"
"DE003799","2023-02-08","GH-144251408"
"DE003800","2023-04-05","VM-2168558"
"DE003801","2023-01-16","KE-1642058"
"DE003802","2023-01-21","TC-2098098"
"DE003803","2024-05-21","EB-3840137"
"DE003804","2024-06-22","BG-174060"
"DE003805","2024-02-29","BF-1102082"
"DE003806","2023-12-26","ML-8040122"
"DE003807","2024-05-24","TS-216551402"
"DE003808","2024-07-18","KA-1652539"
"DE003809","2023-01-04","RS-9765137"
"DE003810","2024-06-16","AR-1051026"
"DE003811","2024-04-03","MC-1813058"
"DE003812","2023-02-02","BH-1710134"
"DE003813","2023-02-13","KC-1654045"
"DE003814","2023-05-02","DK-3375110"
"DE003815","2023-08-12","NF-8385137"
"DE003816","2024-01-12","DM-135251408"
"DE003817","2023-07-23","Dp-1324066"
"DE003818","2023-07-28","CS-124001402"
"DE003819","2023-07-14","LH-17155124"
"DE003820","2024-05-30","BT-11395125"
"DE003821","2023-08-02","TS-2134018"
"DE003822","2023-02-21","SW-1045595"
"DE003823","2023-08-03","CA-226560"
"DE003824","2023-05-23","DJ-88887148"
"DE003825","2024-01-09","SC-10770135"
"DE003826","2023-10-28","CJ-1187559"
"DE003827","2023-03-19","SJ-20125139"
"DE003828","2024-01-28","JM-15655101"
"DE003829","2023-08-06","FC-142451406"
"DE003830","2023-12-19","EH-14005120"
"DE003831","2023-09-28","DK-1322526"
"DE003832","2023-09-11","NS-186401404"
"DE003833","2024-06-24","GT-147107"
"DE003834","2024-06-06","DA-1345051"
"DE003835","2024-06-19","RB-19795139"
"DE003836","2024-06-04","LL-6840117"
"DE003837","2024-01-10","DO-343586"
"DE003838","2023-03-02","SG-2089027"
"DE003839","2024-01-03","AB-1006096"
"DE003840","2023-02-04","BO-1135048"
"DE003841","2024-05-24","CS-1249064"
"DE003842","2024-05-21","AT-1073531"
"DE003843","2024-02-03","JE-154751406"
"DE003844","2024-07-02","SS-2059058"
"DE003845","2024-01-07","CG-12520120"
"DE003846","2023-09-25","MC-1757555"
"DE003847","2023-05-10","DR-2880147"
"DE003848","2023-01-18","AG-675117"
"DE003849","2023-07-07","RB-9705146"
"DE003850","2024-01-07","DB-1355518"
"DE003851","2024-05-08","PB-1915034"
"DE003852","2024-02-07","FO-1430545"
"DE003853","2024-01-10","CC-1267027"
"DE003854","2023-04-09","RD-19480139"
"DE003855","2023-04-14","HE-1480051"
"DE003856","2024-06-19","TB-2117551"
"DE003857","2023-03-05","JP-1546098"
"DE003858","2023-11-03","NC-1834027"
"DE003859","2024-02-19","TP-2141559"
"DE003860","2023-12-27","SZ-2003527"
"DE003861","2023-03-06","TS-2116045"
"DE003862","2023-05-06","BT-1153082"
"DE003863","2023-02-14","RS-1976536"
"DE003864","2023-11-27","AY-55561"
"DE003865","2023-04-12","LB-1673555"
"DE003866","2023-10-28","FA-1423048"
"DE003867","2023-03-29","GH-1466536"
"DE003868","2023-08-24","SC-2026082"
"DE003869","2024-05-23","GG-1465048"
"DE003870","2023-08-19","SR-207401402"
"DE003871","2023-08-07","NR-185507"
"DE003872","2023-08-28","AM-10360113"
"DE003873","2024-06-01","NC-18535120"
"DE003874","2023-12-19","BN-1151593"
"DE003875","2023-08-23","AG-525129"
"DE003876","2023-02-25","BN-11470144"
"DE003877","2024-06-12","PS-1904551"
"DE003878","2023-03-13","DW-1319518"
"DE003879","2024-06-20","VD-2167088"
"DE003880","2024-02-29","AM-3603"
"DE003881","2024-02-15","RD-1948037"
"DE003882","2023-12-21","LT-1711048"
"DE003883","2023-02-06","AA-10480102"
"DE003884","2023-07-21","BG-1169559"
"DE003885","2023-04-09","PS-1876059"
"DE003886","2024-02-13","BP-1115531"
"DE003887","2023-07-03","JO-151451404"
"DE003888","2024-04-15","HZ-49504"
"DE003889","2023-10-27","CJ-11875120"
"DE003890","2023-04-15","MK-1790539"
"DE003891","2024-01-17","RD-958549"
"DE003892","2023-06-28","SH-20635102"
"DE003893","2023-10-04","CB-1202559"
"DE003894","2024-03-13","TS-1143085"
"DE003895","2024-06-08","MC-172755"
"DE003896","2023-10-05","JR-5670134"
"DE003897","2024-02-11","MT-1781592"
"DE003898","2023-01-18","JD-1606048"
"DE003899","2023-02-10","CD-1198082"
"DE003900","2023-03-15","GD-1459064"
"DE003901","2024-06-12","MG-1820554"
"DE003902","2023-12-19","JD-160151406"
"DE003903","2023-09-29","HL-5040110"
"DE003904","2023-01-10","NP-18685139"
"DE003905","2023-10-07","RW-1969027"
"DE003906","2024-02-06","AG-1033012"
"DE003907","2024-05-15","SR-2074055"
"DE003908","2023-09-28","CD-127901404"
"DE003909","2023-09-15","JW-5220137"
"DE003910","2023-07-31","AJ-1094531"
"DE003911","2023-04-29","AG-390109"
"DE003912","2024-07-02","BS-1136536"
"DE003913","2023-02-01","RP-19270120"
"DE003914","2023-06-17","BT-11680139"
"DE003915","2024-01-12","TB-2119066"
"DE003916","2023-06-25","JC-538574"
"DE003917","2024-06-06","BE-1410129"
"DE003918","2023-11-10","SJ-2021582"
"DE003919","2023-01-02","GM-1450027"
"DE003920","2023-07-14","FH-436538"
"DE003921","2024-06-06","AM-70523"
"DE003922","2023-10-17","JS-1559539"
"DE003923","2023-06-25","CM-124457"
"DE003924","2024-06-22","NB-185801408"
"DE003925","2023-08-01","TC-214751402"
"DE003926","2023-06-26","KB-162401408"
"DE003927","2024-05-15","VG-218051402"
"DE003928","2023-05-07","NC-1862582"
"DE003929","2023-10-24","LS-6945117"
"DE003930","2024-02-29","KA-1652539"
"DE003931","2023-12-02","TT-2146048"
"DE003932","2023-08-24","MS-178307"
"DE003933","2024-03-28","GR-1456048"
"DE003934","2023-04-14","QJ-192551406"
"DE003935","2024-01-22","CC-247519"
"DE003936","2023-07-15","CH-207057"
"DE003937","2023-03-04","NS-186401408"
"DE003938","2023-02-13","CM-1193531"
"DE003939","2024-03-24","CL-1270064"
"DE003940","2023-07-07","AM-10360101"
"DE003941","2023-01-27","MG-18205124"
"DE003942","2023-03-25","AW-1084091"
"DE003943","2023-06-29","SG-20605130"
"DE003944","2023-11-26","TW-1102560"
"DE003945","2024-06-19","HR-1477058"
"DE003946","2023-09-09","TB-213557"
"DE003947","2024-01-21","NP-1870045"
"DE003948","2023-11-06","BM-1157582"
"DE003949","2023-12-16","DK-1298558"
"DE003950","2023-09-04","ST-205301406"
"DE003951","2023-07-14","MN-7935147"
"DE003952","2024-04-19","CS-121751408"
"DE003953","2023-06-23","NK-1849088"
"DE003954","2023-05-09","EM-1420031"
"DE003955","2023-03-10","SN-2071036"
"DE003956","2023-06-04","TM-2101044"
"DE003957","2023-01-20","KW-643538"
"DE003958","2023-03-10","DJ-13420120"
"DE003959","2023-07-17","TC-2147582"
"DE003960","2024-01-30","KB-1640562"
"DE003961","2023-07-14","AM-1036066"
"DE003962","2024-01-04","MK-1790558"
"DE003963","2023-09-27","GH-14425139"
"DE003964","2023-07-16","PF-1916545"
"DE003965","2023-02-04","PO-1918036"
"DE003966","2023-07-21","MC-1784558"
"DE003967","2023-04-15","SV-10815134"
"DE003968","2024-02-27","NM-1852045"
"DE003969","2023-01-30","CV-1280566"
"DE003970","2024-06-24","NB-18580102"
"DE003971","2024-04-17","TH-2123536"
"DE003972","2023-02-05","EA-140351402"
"DE003973","2024-02-24","TM-11490134"
"DE003974","2024-06-03","GH-4425111"
"DE003975","2023-10-17","MT-1781536"
"DE003976","2024-03-07","FH-14350139"
"DE003977","2023-02-26","AH-1046548"
"DE003978","2023-02-19","ML-826533"
"DE003979","2023-11-26","DW-348033"
"DE003980","2023-03-11","SN-2071048"
"DE003981","2023-12-18","TT-212651402"
"DE003982","2023-03-19","EJ-13720118"
"DE003983","2023-11-22","MC-760569"
"DE003984","2023-10-03","SP-2062011"
"DE003985","2024-05-21","SH-2063559"
"DE003986","2024-06-01","GH-1466536"
"DE003987","2023-07-09","ZD-219251402"
"DE003988","2023-10-17","JL-152351408"
"DE003989","2024-06-21","AW-1093027"
"DE003990","2023-07-18","CS-1186045"
"DE003991","2023-09-20","AJ-1096045"
"DE003992","2023-08-26","TS-2108559"
"DE003993","2023-08-31","PB-1915028"
"DE003994","2023-07-31","BG-1103555"
"DE003995","2023-10-28","CK-1259555"
"DE003996","2024-03-23","KD-1634548"
"DE003997","2024-04-25","HK-4890137"
"DE003998","2024-01-22","MC-1742539"
"DE003999","2023-04-26","RK-1930027"
"DE004000","2024-02-07","PJ-1883536"
"DE004001","2024-07-05","BD-1132058"
"DE004002","2024-07-01","LS-724523"
"DE004003","2023-08-22","SG-1060529"
"DE004004","2023-02-14","JW-1607592"
"DE004005","2023-01-13","RO-1978048"
"DE004006","2023-11-22","JA-1597064"
"DE004007","2023-05-13","TZ-214457"
"DE004008","2023-11-26","FM-1438026"
"DE004009","2023-03-24","TC-11475105"
"DE004010","2023-04-16","LR-1691544"
"DE004011","2023-07-20","DR-129401408"
"DE004012","2023-07-09","LW-1682527"
"DE004013","2024-03-22","MT-1807048"
"DE004014","2024-01-12","NS-186401406"
"DE004015","2023-02-15","AH-1003019"
"DE004016","2024-02-13","AJ-78033"
"DE004017","2023-07-26","DL-286560"
"DE004018","2024-01-14","TG-2164014"
"DE004019","2023-10-08","PF-922595"
"DE004020","2023-03-30","DK-315033"
"DE004021","2024-02-04","LB-6795134"
"DE004022","2023-09-20","SC-2023048"
"DE004023","2024-06-22","BB-1154518"
"DE004024","2023-05-03","DL-134951404"
"DE004025","2024-05-17","AC-66038"
"DE004026","2024-07-14","RB-19465139"
