"ID_REGLEMENT","ID_FACTURE","NB_MONTANT_REGLEMENT"
"RGLT04292","FA003868","89484.4"
"RGLT04293","FA022642","137502.05"
"RGLT04294","FA012521","113896.2"
"RGLT04295","FA022707","139171.9"
"RGLT04296","FA025190","18064"
"RGLT04297","FA009792","97353.55"
"RGLT04298","FA019257","10570"
"RGLT04299","FA004360","20429.6"
"RGLT04300","FA015043","10494"
"RGLT04301","FA013965","62554.8"
"RGLT04302","FA015229","22902.6"
"RGLT04303","FA006128","11491.2"
"RGLT04304","FA017698","29075.2"
"RGLT04305","FA020707","14784"
"RGLT04306","FA016522","134875.2"
"RGLT04307","FA001463","37054.5"
"RGLT04308","FA024086","35344.1"
"RGLT04309","FA024008","36781.5"
"RGLT04310","FA002470","60245"
"RGLT04311","FA007319","65451.6"
"RGLT04312","FA020557","62073.6"
"RGLT04313","FA008426","95493.3"
"RGLT04314","FA007246","37864.8"
"RGLT04315","FA022725","135640.2"
"RGLT04316","FA006707","95880.85"
"RGLT04317","FA003624","182163"
"RGLT04318","FA005147","82166"
"RGLT04319","FA017186","34807.5"
"RGLT04320","FA024037","47020.6"
"RGLT04321","FA010399","235951.2"
"RGLT04322","FA001255","97000"
"RGLT04323","FA000747","133519.35"
"RGLT04324","FA016254","125906.35"
"RGLT04325","FA019223","1358.4"
"RGLT04326","FA022426","3231.6"
"RGLT04327","FA020666","33560.25"
"RGLT04328","FA003108","127516.8"
"RGLT04329","FA018175","125032.1"
"RGLT04330","FA013315","148661.2"
"RGLT04331","FA009630","50151.2"
"RGLT04332","FA005466","167882.5"
"RGLT04333","FA012216","28728"
"RGLT04334","FA008849","126391.65"
"RGLT04335","FA007342","70767.6"
"RGLT04336","FA024951","8036"
"RGLT04337","FA005201","44701.8"
"RGLT04338","FA013443","166603"
"RGLT04339","FA008803","8226.9"
"RGLT04340","FA012411","97268"
"RGLT04341","FA013828","63911.6"
"RGLT04342","FA019059","141130.65"
"RGLT04343","FA003176","118126.2"
"RGLT04344","FA005949","111121.5"
"RGLT04345","FA002120","106677.4"
"RGLT04346","FA012081","4900"
"RGLT04347","FA017265","5812.4"
"RGLT04348","FA005772","117065.2"
"RGLT04349","FA006371","1829.1"
"RGLT04350","FA002024","239983.3"
"RGLT04351","FA006945","54747"
"RGLT04352","FA013148","71481.6"
"RGLT04353","FA001406","76675.9"
"RGLT04354","FA019912","32078.4"
"RGLT04355","FA016164","74444"
"RGLT04356","FA009417","75794.4"
"RGLT04357","FA002313","4526.4"
"RGLT04358","FA024313","86224.2"
"RGLT04359","FA013756","31647"
"RGLT04360","FA007769","139581.3"
"RGLT04361","FA008027","134127.3"
"RGLT04362","FA021823","111189.3"
"RGLT04363","FA013818","211299.2"
"RGLT04364","FA011113","17605.35"
"RGLT04365","FA011231","14815.5"
"RGLT04366","FA006333","40308"
"RGLT04367","FA006994","24744.9"
"RGLT04368","FA000659","144415.8"
"RGLT04369","FA022564","28878"
"RGLT04370","FA019075","13497"
"RGLT04371","FA015791","113707.65"
"RGLT04372","FA011681","75622.8"
"RGLT04373","FA016422","156540.4"
"RGLT04374","FA006386","18314.1"
"RGLT04375","FA004254","77171.6"
"RGLT04376","FA009332","59065.65"
"RGLT04377","FA004499","132444.8"
"RGLT04378","FA002431","214498.95"
"RGLT04379","FA010719","13579.2"
"RGLT04380","FA013624","61900.65"
"RGLT04381","FA002914","68028.4"
"RGLT04382","FA010885","33575.85"
"RGLT04383","FA020388","41263.2"
"RGLT04384","FA010470","168359.1"
"RGLT04385","FA016594","132587.4"
"RGLT04386","FA021029","121664.4"
"RGLT04387","FA014705","103505.55"
"RGLT04388","FA005830","38424.2"
"RGLT04389","FA010111","170701.1"
"RGLT04390","FA012440","6330"
"RGLT04391","FA013623","91219.2"
"RGLT04392","FA008972","37541"
"RGLT04393","FA005070","56350.8"
"RGLT04394","FA003447","38209.5"
"RGLT04395","FA008277","53526"
"RGLT04396","FA004374","79800"
"RGLT04397","FA011766","33474.9"
"RGLT04398","FA002735","21216"
"RGLT04399","FA023189","65637"
"RGLT04400","FA008354","27795.6"
"RGLT04401","FA014075","13811.2"
"RGLT04402","FA023964","87067.2"
"RGLT04403","FA011760","19288.5"
"RGLT04404","FA012911","142222"
"RGLT04405","FA014061","86317.2"
"RGLT04406","FA024917","1302.4"
"RGLT04407","FA009602","80053"
"RGLT04408","FA004938","13905"
"RGLT04409","FA014969","35916"
"RGLT04410","FA014917","8325.6"
"RGLT04411","FA006885","157255.2"
"RGLT04412","FA001991","12733.2"
"RGLT04413","FA021138","54693.6"
"RGLT04414","FA019483","93514.5"
"RGLT04415","FA005856","32306.4"
"RGLT04416","FA009061","155105.2"
"RGLT04417","FA021328","13097"
"RGLT04418","FA008810","138053.7"
"RGLT04419","FA009547","59370.3"
"RGLT04420","FA008831","34214.4"
"RGLT04421","FA004673","28280.25"
"RGLT04422","FA003418","63995.1"
"RGLT04423","FA002892","11104.8"
"RGLT04424","FA006202","84526.2"
"RGLT04425","FA010606","25137"
"RGLT04426","FA013838","271488.6"
"RGLT04427","FA002281","114024"
"RGLT04428","FA015823","10357.2"
"RGLT04429","FA008271","53040"
"RGLT04430","FA015389","65011.8"
"RGLT04431","FA007644","27795.6"
"RGLT04432","FA006378","135206.8"
"RGLT04433","FA000929","77464.8"
"RGLT04434","FA018900","58627.2"
"RGLT04435","FA018455","17406"
"RGLT04436","FA011527","183983.8"
"RGLT04437","FA017640","40736.5"
"RGLT04438","FA005586","10425.3"
"RGLT04439","FA002727","49065.5"
"RGLT04440","FA006298","112576.1"
"RGLT04441","FA020869","24811.5"
"RGLT04442","FA005985","62262.4"
"RGLT04443","FA013445","86868.6"
"RGLT04444","FA016947","213865"
"RGLT04445","FA005513","72917.2"
"RGLT04446","FA010039","55258.8"
"RGLT04447","FA024312","69339.6"
"RGLT04448","FA025210","143498.4"
"RGLT04449","FA004941","36514.6"
"RGLT04450","FA023356","9494.1"
"RGLT04451","FA001818","54883.8"
"RGLT04452","FA017792","135158"
"RGLT04453","FA000589","83174.3"
"RGLT04454","FA007830","49707.45"
"RGLT04455","FA007309","16830"
"RGLT04456","FA011898","91751.1"
"RGLT04457","FA014131","54123.3"
"RGLT04458","FA003917","19017.6"
"RGLT04459","FA005715","22284.9"
"RGLT04460","FA014787","10365.3"
"RGLT04461","FA019371","3927.6"
"RGLT04462","FA019875","40429.2"
"RGLT04463","FA003714","58824"
"RGLT04464","FA001370","11797.8"
"RGLT04465","FA019906","63305"
"RGLT04466","FA011596","36344"
"RGLT04467","FA010749","8520"
"RGLT04468","FA003448","34669.8"
"RGLT04469","FA018075","13893.75"
"RGLT04470","FA009753","9494.1"
"RGLT04471","FA018282","67259.6"
"RGLT04472","FA024129","66169.4"
"RGLT04473","FA008753","24378.2"
"RGLT04474","FA016584","62540.1"
"RGLT04475","FA010607","44660.7"
"RGLT04476","FA003123","67789.2"
"RGLT04477","FA025072","69376.8"
"RGLT04478","FA018206","60945.85"
"RGLT04479","FA009508","6111.6"
"RGLT04480","FA016507","80053"
"RGLT04481","FA024880","84624.1"
"RGLT04482","FA012909","25383.6"
"RGLT04483","FA016352","6672.75"
"RGLT04484","FA001925","106080"
"RGLT04485","FA016512","16651.2"
"RGLT04486","FA002367","144685.6"
"RGLT04487","FA020288","13693.05"
"RGLT04488","FA015657","30211.2"
"RGLT04489","FA019291","2347.4"
"RGLT04490","FA017499","79960"
"RGLT04491","FA005142","31356"
"RGLT04492","FA005048","19164.6"
"RGLT04493","FA011291","4002"
"RGLT04494","FA021209","20700.75"
"RGLT04495","FA003540","16816.8"
"RGLT04496","FA006482","31399.2"
"RGLT04497","FA016554","93542.4"
"RGLT04498","FA010271","110604.6"
"RGLT04499","FA013912","147403.25"
"RGLT04500","FA001484","6990"
"RGLT04501","FA002956","99482.4"
"RGLT04502","FA024348","4572.75"
"RGLT04503","FA012363","18961.8"
"RGLT04504","FA001985","9145.5"
"RGLT04505","FA022512","40334.4"
"RGLT04506","FA010272","26240"
"RGLT04507","FA002424","159423.1"
"RGLT04508","FA004468","4202"
"RGLT04509","FA018517","118886.4"
"RGLT04510","FA013237","8121.75"
"RGLT04511","FA020452","49060.75"
"RGLT04512","FA003275","43705.8"
"RGLT04513","FA012211","26937.6"
"RGLT04514","FA000809","30250.8"
"RGLT04515","FA014247","32074.5"
"RGLT04516","FA019979","22840.5"
"RGLT04517","FA013246","114664"
"RGLT04518","FA007203","15292"
"RGLT04519","FA021782","27135"
"RGLT04520","FA024265","17275.5"
"RGLT04521","FA013174","54846.6"
"RGLT04522","FA000664","115858.5"
"RGLT04523","FA020717","103966"
"RGLT04524","FA011480","75405"
"RGLT04525","FA006749","71435.4"
"RGLT04526","FA008920","8803.2"
"RGLT04527","FA004686","67441"
"RGLT04528","FA003264","41263.2"
"RGLT04529","FA007750","19347.3"
"RGLT04530","FA008794","34029.6"
"RGLT04531","FA019807","172869.5"
"RGLT04532","FA005216","112377.2"
"RGLT04533","FA023561","83322"
"RGLT04534","FA019880","37391.2"
"RGLT04535","FA013323","5898.9"
"RGLT04536","FA009022","57224.4"
"RGLT04537","FA021497","59067.2"
"RGLT04538","FA008702","127447"
"RGLT04539","FA017642","34939.2"
"RGLT04540","FA010805","23565.6"
"RGLT04541","FA020268","18894"
"RGLT04542","FA008223","30643.2"
"RGLT04543","FA021679","36603.6"
"RGLT04544","FA020788","17503.2"
"RGLT04545","FA013690","58344"
"RGLT04546","FA013773","51952"
"RGLT04547","FA009056","3907.2"
"RGLT04548","FA025109","69725.1"
"RGLT04549","FA022728","38782.8"
"RGLT04550","FA020553","28970.2"
"RGLT04551","FA011915","37488"
"RGLT04552","FA006684","19067"
"RGLT04553","FA020032","181983.55"
"RGLT04554","FA000836","52430.7"
"RGLT04555","FA025218","19619.6"
"RGLT04556","FA015537","58469"
"RGLT04557","FA015121","12822.95"
"RGLT04558","FA003920","34584.8"
"RGLT04559","FA014760","9477.6"
"RGLT04560","FA009284","94752.1"
"RGLT04561","FA006037","128303.1"
"RGLT04562","FA014604","48219.6"
"RGLT04563","FA002434","3071.2"
"RGLT04564","FA010226","144488.6"
"RGLT04565","FA024132","67439.05"
"RGLT04566","FA024141","67372.8"
"RGLT04567","FA003291","70815"
"RGLT04568","FA015286","17540.25"
"RGLT04569","FA003352","66483"
"RGLT04570","FA003087","38161.2"
"RGLT04571","FA024584","33572.4"
"RGLT04572","FA020510","143610.45"
"RGLT04573","FA019659","67853.8"
"RGLT04574","FA000821","40631.6"
"RGLT04575","FA020417","174473.2"
"RGLT04576","FA010796","78109.65"
"RGLT04577","FA020128","3907.2"
"RGLT04578","FA002969","44797"
"RGLT04579","FA000657","41854.8"
"RGLT04580","FA009823","96552.75"
"RGLT04581","FA010523","3636"
"RGLT04582","FA022101","66457.6"
"RGLT04583","FA003536","184709.4"
"RGLT04584","FA019134","10389.6"
"RGLT04585","FA007835","248116.8"
"RGLT04586","FA001271","63248.85"
"RGLT04587","FA011615","82099.75"
"RGLT04588","FA020719","93975.5"
"RGLT04589","FA011492","154545.1"
"RGLT04590","FA007153","15710.4"
"RGLT04591","FA005944","12823.8"
"RGLT04592","FA024292","84801.3"
"RGLT04593","FA018125","76183.8"
"RGLT04594","FA004520","10421"
"RGLT04595","FA022301","166644.6"
"RGLT04596","FA020484","18105.6"
"RGLT04597","FA024764","13353.6"
"RGLT04598","FA024482","52612.4"
"RGLT04599","FA002407","50578.5"
"RGLT04600","FA023319","84749.5"
"RGLT04601","FA008121","12992"
"RGLT04602","FA024547","68484.1"
"RGLT04603","FA007125","44515.25"
"RGLT04604","FA019038","19008"
"RGLT04605","FA007359","38791.2"
"RGLT04606","FA024333","14892"
"RGLT04607","FA020739","104686.8"
"RGLT04608","FA017275","63240"
"RGLT04609","FA019253","79803.3"
"RGLT04610","FA004555","86152"
"RGLT04611","FA023662","47674.4"
"RGLT04612","FA020260","6111.6"
"RGLT04613","FA015966","104413.95"
"RGLT04614","FA008668","64888.8"
"RGLT04615","FA000896","41952"
"RGLT04616","FA018531","131848.8"
"RGLT04617","FA018720","36907.2"
"RGLT04618","FA012257","48900.8"
"RGLT04619","FA017171","39451.2"
"RGLT04620","FA003422","56766"
"RGLT04621","FA010576","50299.7"
"RGLT04622","FA002824","116432"
"RGLT04623","FA008144","73604.3"
"RGLT04624","FA011352","62911.8"
"RGLT04625","FA005472","65742.6"
"RGLT04626","FA007361","69310.5"
"RGLT04627","FA000239","51084"
"RGLT04628","FA019459","52364.4"
"RGLT04629","FA019348","129793.6"
"RGLT04630","FA002635","9748"
"RGLT04631","FA010700","61912.3"
"RGLT04632","FA020799","139922.2"
"RGLT04633","FA013726","95637.1"
"RGLT04634","FA002738","56793.6"
"RGLT04635","FA004061","16830"
"RGLT04636","FA001678","11658"
"RGLT04637","FA001223","23585.8"
"RGLT04638","FA020347","66698.1"
"RGLT04639","FA008715","33657.6"
"RGLT04640","FA006941","58200"
"RGLT04641","FA008617","21273.6"
"RGLT04642","FA023218","3924"
"RGLT04643","FA025061","19261"
"RGLT04644","FA009518","75690"
"RGLT04645","FA007109","18392.4"
"RGLT04646","FA006892","1728"
"RGLT04647","FA003177","27555"
"RGLT04648","FA008257","80597.5"
"RGLT04649","FA013906","27135"
"RGLT04650","FA020385","87045.6"
"RGLT04651","FA009714","12671.4"
"RGLT04652","FA016093","58583.4"
"RGLT04653","FA007720","75345"
"RGLT04654","FA024173","119284.4"
"RGLT04655","FA019198","61926"
"RGLT04656","FA015328","35587"
"RGLT04657","FA015972","4606.8"
"RGLT04658","FA014467","6336"
"RGLT04659","FA005963","70106.4"
"RGLT04660","FA003481","174761.05"
"RGLT04661","FA011607","59376"
"RGLT04662","FA006400","12684"
"RGLT04663","FA006692","10661.4"
"RGLT04664","FA024178","20592"
"RGLT04665","FA011064","40334.4"
"RGLT04666","FA023901","75767.4"
"RGLT04667","FA019662","110895.2"
"RGLT04668","FA002012","62713.2"
"RGLT04669","FA017189","2510"
"RGLT04670","FA009718","98094"
"RGLT04671","FA015165","1582.35"
"RGLT04672","FA007247","38980"
"RGLT04673","FA006411","92150"
"RGLT04674","FA005886","142848.7"
"RGLT04675","FA007091","2037.2"
"RGLT04676","FA016738","79720"
"RGLT04677","FA012750","5754"
"RGLT04678","FA012101","50904.3"
"RGLT04679","FA014114","5027"
"RGLT04680","FA008813","91050.3"
"RGLT04681","FA021088","95114.1"
"RGLT04682","FA022923","34633.2"
"RGLT04683","FA018647","31392"
"RGLT04684","FA018630","53253.2"
"RGLT04685","FA015019","84589.8"
"RGLT04686","FA022439","52080"
"RGLT04687","FA023999","9834"
"RGLT04688","FA024599","5146.8"
"RGLT04689","FA017172","132440"
"RGLT04690","FA022888","16153.2"
"RGLT04691","FA014018","59937.15"
"RGLT04692","FA001743","44528.4"
"RGLT04693","FA013008","4383.6"
"RGLT04694","FA007193","147478.2"
"RGLT04695","FA016673","19560.9"
"RGLT04696","FA004765","65098"
"RGLT04697","FA023038","62503.8"
"RGLT04698","FA022536","11324"
"RGLT04699","FA016156","71832.8"
"RGLT04700","FA008172","91610.2"
"RGLT04701","FA023519","99234"
"RGLT04702","FA012744","108410.1"
"RGLT04703","FA008428","95513"
"RGLT04704","FA010650","104853"
"RGLT04705","FA004125","227310.1"
"RGLT04706","FA006778","30584"
"RGLT04707","FA017545","101180.2"
"RGLT04708","FA018437","258812.75"
"RGLT04709","FA020909","8454"
"RGLT04710","FA020251","85536.6"
"RGLT04711","FA002507","29075.2"
"RGLT04712","FA016418","93588.05"
"RGLT04713","FA023539","77600"
"RGLT04714","FA011410","35954.1"
"RGLT04715","FA008955","20838.4"
"RGLT04716","FA010934","72136.4"
"RGLT04717","FA017758","25396.9"
"RGLT04718","FA004472","44245.4"
"RGLT04719","FA004066","18990"
"RGLT04720","FA000268","103961.55"
"RGLT04721","FA007241","33448.8"
"RGLT04722","FA011121","30299.7"
"RGLT04723","FA017132","20376"
"RGLT04724","FA015885","11928"
"RGLT04725","FA014226","10636.8"
"RGLT04726","FA022720","8971.2"
"RGLT04727","FA007293","61356"
"RGLT04728","FA021004","30817.6"
"RGLT04729","FA005058","88665.6"
"RGLT04730","FA006720","124094.1"
"RGLT04731","FA000690","41265"
"RGLT04732","FA017604","105483.6"
"RGLT04733","FA015688","2698.5"
"RGLT04734","FA000499","26572.7"
"RGLT04735","FA013337","52668.6"
"RGLT04736","FA019518","23385.6"
"RGLT04737","FA014209","65487.4"
"RGLT04738","FA024769","130208"
"RGLT04739","FA014902","33398.4"
"RGLT04740","FA012457","44088"
"RGLT04741","FA007401","63769.9"
"RGLT04742","FA016672","42805"
"RGLT04743","FA016299","32208"
"RGLT04744","FA022568","219385.6"
"RGLT04745","FA014954","12918.15"
"RGLT04746","FA023113","31832.8"
"RGLT04747","FA000571","173662"
"RGLT04748","FA015905","72460.8"
"RGLT04749","FA017308","11247.5"
"RGLT04750","FA020012","19874.4"
"RGLT04751","FA017331","153739.75"
"RGLT04752","FA018585","44737"
"RGLT04753","FA006952","72792.75"
"RGLT04754","FA000221","98188.65"
"RGLT04755","FA023714","105290.4"
"RGLT04756","FA022840","55020"
"RGLT04757","FA013679","8940"
"RGLT04758","FA011911","56614.8"
"RGLT04759","FA021303","7796"
"RGLT04760","FA009260","98204.4"
"RGLT04761","FA015949","225444"
"RGLT04762","FA012854","3060"
"RGLT04763","FA020794","116532.35"
"RGLT04764","FA002843","9444.75"
"RGLT04765","FA000229","33171.6"
"RGLT04766","FA020886","55965.3"
"RGLT04767","FA018055","39996"
"RGLT04768","FA000530","58914"
"RGLT04769","FA023670","61824"
"RGLT04770","FA021491","105192.45"
"RGLT04771","FA022222","27762"
"RGLT04772","FA001786","30399.2"
"RGLT04773","FA007951","17556"
"RGLT04774","FA020218","17280"
"RGLT04775","FA023342","104237.8"
"RGLT04776","FA002362","65776.65"
"RGLT04777","FA010087","101898.2"
"RGLT04778","FA023562","159187.6"
"RGLT04779","FA014180","10293.6"
"RGLT04780","FA001061","23517"
"RGLT04781","FA016510","107768.1"
"RGLT04782","FA019206","44532"
"RGLT04783","FA018650","67232"
"RGLT04784","FA015977","49712.25"
"RGLT04785","FA015958","5846.4"
"RGLT04786","FA018770","16912"
"RGLT04787","FA015725","83702.25"
"RGLT04788","FA004063","15598.8"
"RGLT04789","FA008738","29626.4"
"RGLT04790","FA012650","2556"
"RGLT04791","FA002736","148504"
"RGLT04792","FA018659","11782.8"
"RGLT04793","FA007914","49853.45"
"RGLT04794","FA010614","21815.55"
"RGLT04795","FA023291","22395"
"RGLT04796","FA010327","135367.2"
"RGLT04797","FA015200","64185.2"
"RGLT04798","FA001836","19017.6"
"RGLT04799","FA000481","42180.8"
"RGLT04800","FA017824","146074.3"
"RGLT04801","FA018205","31632"
"RGLT04802","FA006594","190398.75"
"RGLT04803","FA002562","83481.5"
"RGLT04804","FA014395","70130.8"
"RGLT04805","FA007240","98964"
"RGLT04806","FA000781","47107.5"
"RGLT04807","FA014195","79292.1"
"RGLT04808","FA009382","187897.2"
"RGLT04809","FA001780","61843.1"
"RGLT04810","FA012262","6922.8"
"RGLT04811","FA018072","80238.8"
"RGLT04812","FA021922","9630"
"RGLT04813","FA011218","104644"
"RGLT04814","FA012925","50366.1"
"RGLT04815","FA000739","8751.6"
"RGLT04816","FA017814","128599.2"
"RGLT04817","FA002095","58757.6"
"RGLT04818","FA006528","35292.6"
"RGLT04819","FA013195","10132"
"RGLT04820","FA007138","161360.85"
"RGLT04821","FA006621","44085.3"
"RGLT04822","FA025430","79057.6"
"RGLT04823","FA021210","50528.4"
"RGLT04824","FA009743","135372.15"
"RGLT04825","FA017233","20619.9"
"RGLT04826","FA009216","19561.5"
"RGLT04827","FA002110","29342.25"
"RGLT04828","FA013421","186295.15"
"RGLT04829","FA019666","75285"
"RGLT04830","FA007405","142010"
"RGLT04831","FA007258","34713.6"
"RGLT04832","FA010057","86174.35"
"RGLT04833","FA018479","2917.2"
"RGLT04834","FA009765","29643.6"
"RGLT04835","FA016248","34056"
"RGLT04836","FA021103","9045"
"RGLT04837","FA007270","37499"
"RGLT04838","FA021552","115359.6"
"RGLT04839","FA005057","2450"
"RGLT04840","FA018008","104526.8"
"RGLT04841","FA013784","40485.75"
"RGLT04842","FA001862","96001.25"
"RGLT04843","FA021337","27258"
"RGLT04844","FA012551","43624"
"RGLT04845","FA023522","45546.9"
"RGLT04846","FA011338","41156.7"
"RGLT04847","FA010131","59697.85"
"RGLT04848","FA024817","41799.9"
"RGLT04849","FA020688","48097.5"
"RGLT04850","FA024262","36628.2"
"RGLT04851","FA012393","13155.45"
"RGLT04852","FA015507","32718"
"RGLT04853","FA011786","16037.7"
"RGLT04854","FA003871","64638"
"RGLT04855","FA021229","36615.2"
"RGLT04856","FA017675","73168.65"
"RGLT04857","FA024793","78145.35"
"RGLT04858","FA018355","106022.8"
"RGLT04859","FA001022","78138.3"
"RGLT04860","FA009105","32620.4"
"RGLT04861","FA010987","95348.4"
"RGLT04862","FA020523","20010"
"RGLT04863","FA006420","216752.2"
"RGLT04864","FA013737","88652.4"
"RGLT04865","FA001898","170639.2"
"RGLT04866","FA016649","17996"
"RGLT04867","FA002176","13167"
"RGLT04868","FA000497","89056.8"
"RGLT04869","FA012388","50807.4"
"RGLT04870","FA012195","133307.45"
"RGLT04871","FA008780","253640.3"
"RGLT04872","FA014944","38791.2"
"RGLT04873","FA025212","78992.1"
"RGLT04874","FA006059","250437.5"
"RGLT04875","FA021867","64262"
"RGLT04876","FA012980","38860"
"RGLT04877","FA019915","7650"
"RGLT04878","FA015419","154542.4"
"RGLT04879","FA006354","32326.8"
"RGLT04880","FA000331","101031"
"RGLT04881","FA021220","100447.7"
"RGLT04882","FA000302","28527"
"RGLT04883","FA016681","61806.8"
"RGLT04884","FA019209","43746.4"
"RGLT04885","FA023184","81924.4"
"RGLT04886","FA022754","41332.5"
"RGLT04887","FA008374","64113"
"RGLT04888","FA012426","26172"
"RGLT04889","FA003863","29710.35"
"RGLT04890","FA019159","102524.4"
"RGLT04891","FA015891","16191"
"RGLT04892","FA015310","22958.25"
"RGLT04893","FA020946","32595.2"
"RGLT04894","FA010765","1530"
"RGLT04895","FA008361","20245.5"
"RGLT04896","FA001405","130220.4"
"RGLT04897","FA024740","54693.6"
"RGLT04898","FA011016","9786"
"RGLT04899","FA012673","58779.6"
"RGLT04900","FA018937","97587.6"
"RGLT04901","FA010656","11891"
"RGLT04902","FA011549","128643"
"RGLT04903","FA003120","90674"
"RGLT04904","FA005021","45495.45"
"RGLT04905","FA003787","172167.2"
"RGLT04906","FA013892","69641.25"
"RGLT04907","FA005252","95557"
"RGLT04908","FA016755","80124"
"RGLT04909","FA015166","25698"
"RGLT04910","FA000486","12216"
"RGLT04911","FA006450","41604.8"
"RGLT04912","FA012013","56861.7"
