"ID_FACTURE","CD_PRESTATION","NB_QUANTITE_FACTURE","NB_PRIX_HT","NB_PRIX_TTC"
"FA022563","PS0144","17","613","613"
"FA008546","PS0096","14","2802","2942.1"
"FA010349","PS0135","2","3908","4689.6"
"FA014330","PS0097","14","3905","4686"
"FA010570","PS0126","19","4385","4385"
"FA009497","PS0055","16","3539","3539"
"FA019124","PS0081","14","3916","4307.6"
"FA020362","PS0083","12","4750","5700"
"FA006686","PS0163","3","1728","1728"
"FA001340","PS0027","18","1108","1329.6"
"FA023311","PS0182","7","4712","4947.6"
"FA006029","PS0177","2","1076","1076"
"FA016506","PS0034","15","2908","2908"
"FA005741","PS0016","5","4420","5304"
"FA014504","PS0083","9","4750","5700"
"FA017465","PS0044","10","894","983.4"
"FA004624","PS0050","8","2801","3361.2"
"FA007697","PS0102","3","1322","1388.1"
"FA005217","PS0162","11","2580","2838"
"FA022336","PS0020","8","4856","5341.6"
"FA016702","PS0053","15","1852","2037.2"
"FA022321","PS0122","10","1558","1635.9"
"FA005477","PS0126","4","4385","4385"
"FA013124","PS0186","13","3126","3438.6"
"FA014032","PS0002","17","1184","1302.4"
"FA022815","PS0114","10","3975","4372.5"
"FA019349","PS0005","17","1255","1255"
"FA003183","PS0180","1","2164","2272.2"
"FA006463","PS0148","1","3503","3678.15"
"FA018539","PS0065","3","3011","3011"
"FA009479","PS0123","9","2137","2564.4"
"FA006158","PS0091","8","4055","4460.5"
"FA000695","PS0044","3","894","983.4"
"FA021659","PS0080","13","2482","2482"
"FA021040","PS0127","8","3451","3796.1"
"FA004712","PS0013","8","3409","3409"
"FA023466","PS0083","20","4750","5700"
"FA006091","PS0051","2","1179","1414.8"
"FA016733","PS0196","11","3273","3927.6"
"FA013718","PS0170","11","3820","4202"
"FA018865","PS0010","17","4373","4591.65"
"FA018492","PS0197","10","3502","3852.2"
"FA006999","PS0196","6","3273","3927.6"
"FA012392","PS0071","14","1285","1349.25"
"FA023387","PS0166","19","2363","2481.15"
"FA014709","PS0080","8","2482","2482"
"FA016442","PS0177","5","1076","1076"
"FA004341","PS0071","12","1285","1349.25"
"FA020784","PS0196","19","3273","3927.6"
"FA025230","PS0153","20","4044","4448.4"
"FA013547","PS0092","10","1266","1266"
"FA020245","PS0031","5","3309","3474.45"
"FA011382","PS0092","1","1266","1266"
"FA014195","PS0058","6","3666","4399.2"
"FA023100","PS0149","13","1409","1409"
"FA018132","PS0029","13","4104","4309.2"
"FA025088","PS0008","11","2258","2258"
"FA014941","PS0067","19","1824","1915.2"
"FA004339","PS0110","13","2038","2241.8"
"FA005031","PS0151","4","4869","5355.9"
"FA024812","PS0197","10","3502","3852.2"
"FA012685","PS0035","7","3653","4383.6"
"FA005132","PS0158","20","4083","4083"
"FA023921","PS0086","10","4872","5846.4"
"FA012976","PS0143","3","4067","4473.7"
"FA003947","PS0097","7","3905","4686"
"FA004462","PS0137","7","2907","3052.35"
"FA016402","PS0161","1","2912","2912"
"FA009430","PS0018","9","4405","4845.5"
"FA018232","PS0121","3","4246","4458.3"
"FA008721","PS0105","4","2785","2924.25"
"FA019256","PS0129","7","548","575.4"
"FA010190","PS0080","5","2482","2482"
"FA015641","PS0065","17","3011","3011"
"FA022877","PS0117","10","4835","5802"
"FA019363","PS0086","18","4872","5846.4"
"FA021915","PS0070","13","1148","1148"
"FA008225","PS0185","20","2944","3091.2"
"FA001126","PS0105","14","2785","2924.25"
"FA013291","PS0044","10","894","983.4"
"FA007604","PS0169","15","2716","3259.2"
"FA007047","PS0064","2","2959","3254.9"
"FA010937","PS0040","8","1880","1974"
"FA018894","PS0045","8","3895","4674"
"FA004260","PS0007","1","2921","3213.1"
"FA020869","PS0166","10","2363","2481.15"
"FA010063","PS0006","3","2045","2249.5"
"FA021164","PS0070","19","1148","1148"
"FA019679","PS0161","19","2912","2912"
"FA020179","PS0042","13","3772","4526.4"
"FA024455","PS0073","3","1367","1435.35"
"FA011260","PS0190","16","822","863.1"
"FA020640","PS0123","1","2137","2564.4"
"FA025308","PS0070","1","1148","1148"
"FA011791","PS0163","11","1728","1728"
"FA010219","PS0140","13","4874","4874"
"FA006212","PS0071","1","1285","1349.25"
"FA012869","PS0026","17","2578","3093.6"
"FA010289","PS0118","16","3828","4210.8"
"FA022999","PS0023","3","3479","3479"
"FA023045","PS0069","17","873","960.3"
"FA017686","PS0043","10","1449","1521.45"
"FA001374","PS0049","18","2162","2378.2"
"FA018056","PS0014","10","3304","3469.2"
"FA025399","PS0072","5","4112","4523.2"
"FA024836","PS0151","20","4869","5355.9"
"FA017954","PS0116","3","4508","4958.8"
"FA007741","PS0011","14","4911","4911"
"FA012073","PS0143","17","4067","4473.7"
"FA021448","PS0171","12","1863","1956.15"
"FA020098","PS0152","4","1962","1962"
"FA012817","PS0108","1","2728","3000.8"
"FA018816","PS0055","15","3539","3539"
"FA017806","PS0164","9","1809","1809"
"FA009986","PS0009","12","1132","1358.4"
"FA010647","PS0038","3","3432","3432"
"FA007003","PS0080","10","2482","2482"
"FA023489","PS0199","7","1317","1580.4"
"FA010706","PS0123","7","2137","2564.4"
"FA009589","PS0169","5","2716","3259.2"
"FA009496","PS0188","3","1923","2307.6"
"FA000092","PS0089","3","3356","3356"
"FA017232","PS0122","16","1558","1635.9"
"FA003580","PS0037","10","4777","5015.85"
"FA013990","PS0063","3","1391","1669.2"
"FA003309","PS0176","2","1902","1902"
"FA016745","PS0172","14","583","583"
"FA001444","PS0046","7","4813","5775.6"
"FA023739","PS0011","14","4911","4911"
"FA014651","PS0075","20","3943","4140.15"
"FA018830","PS0124","1","2519","2519"
"FA006247","PS0153","7","4044","4448.4"
"FA006111","PS0166","10","2363","2481.15"
"FA014541","PS0114","8","3975","4372.5"
"FA018289","PS0142","9","1183","1242.15"
"FA001121","PS0080","7","2482","2482"
"FA005616","PS0002","17","1184","1302.4"
"FA024052","PS0066","15","2450","2450"
"FA012528","PS0023","11","3479","3479"
"FA008557","PS0034","15","2908","2908"
"FA024332","PS0195","7","2296","2296"
"FA025097","PS0058","18","3666","4399.2"
"FA013683","PS0021","8","1716","1801.8"
"FA016590","PS0100","7","1714","2056.8"
"FA002471","PS0067","16","1824","1915.2"
"FA012589","PS0073","3","1367","1435.35"
"FA024532","PS0034","14","2908","2908"
"FA018877","PS0105","20","2785","2924.25"
"FA021870","PS0010","19","4373","4591.65"
"FA023175","PS0035","17","3653","4383.6"
"FA010883","PS0086","17","4872","5846.4"
"FA025259","PS0156","19","1047","1151.7"
"FA023645","PS0112","15","2886","3463.2"
"FA023013","PS0141","3","3556","3733.8"
"FA018006","PS0005","15","1255","1255"
"FA025053","PS0065","11","3011","3011"
"FA024198","PS0032","14","1857","1949.85"
"FA018341","PS0079","16","1943","1943"
"FA018855","PS0191","19","1646","1728.3"
"FA011491","PS0063","7","1391","1669.2"
"FA008684","PS0068","1","638","638"
"FA005459","PS0116","8","4508","4958.8"
"FA016565","PS0103","20","1326","1458.6"
"FA021193","PS0114","20","3975","4372.5"
"FA010562","PS0032","4","1857","1949.85"
"FA015502","PS0079","20","1943","1943"
"FA002109","PS0118","11","3828","4210.8"
"FA003036","PS0168","3","2550","2677.5"
"FA019473","PS0066","7","2450","2450"
"FA007128","PS0163","7","1728","1728"
"FA000676","PS0124","17","2519","2519"
"FA022526","PS0123","10","2137","2564.4"
"FA013651","PS0121","12","4246","4458.3"
"FA008936","PS0024","7","4289","5146.8"
"FA020979","PS0075","18","3943","4140.15"
"FA008415","PS0178","9","2534","2660.7"
"FA003803","PS0145","7","2505","2755.5"
"FA017384","PS0088","3","1464","1610.4"
"FA016296","PS0152","10","1962","1962"
"FA008925","PS0076","9","4709","4709"
"FA006225","PS0048","18","2078","2493.6"
"FA005627","PS0193","16","4880","4880"
"FA011371","PS0056","12","3253","3578.3"
"FA004477","PS0147","9","1530","1530"
"FA004334","PS0107","14","2693","3231.6"
"FA022848","PS0055","16","3539","3539"
"FA015469","PS0047","3","1271","1334.55"
"FA005664","PS0112","11","2886","3463.2"
"FA012823","PS0024","2","4289","5146.8"
"FA013599","PS0051","10","1179","1414.8"
"FA001062","PS0161","1","2912","2912"
"FA024848","PS0192","4","3081","3389.1"
"FA014315","PS0187","2","3333","3499.65"
"FA000860","PS0172","17","583","583"
"FA016257","PS0041","20","830","871.5"
"FA018010","PS0143","1","4067","4473.7"
"FA017689","PS0014","10","3304","3469.2"
"FA011518","PS0129","1","548","575.4"
"FA023499","PS0181","1","1128","1353.6"
"FA021410","PS0152","17","1962","1962"
"FA012499","PS0195","13","2296","2296"
"FA019720","PS0058","4","3666","4399.2"
"FA013064","PS0138","2","2809","2949.45"
"FA005823","PS0093","2","2999","3148.95"
"FA008724","PS0137","7","2907","3052.35"
"FA020391","PS0145","16","2505","2755.5"
"FA005977","PS0145","10","2505","2755.5"
"FA024752","PS0176","18","1902","1902"
"FA022795","PS0027","17","1108","1329.6"
"FA012557","PS0197","11","3502","3852.2"
"FA008826","PS0143","6","4067","4473.7"
"FA012097","PS0156","17","1047","1151.7"
"FA017296","PS0161","19","2912","2912"
"FA012923","PS0129","3","548","575.4"
"FA023805","PS0098","16","3639","3820.95"
"FA023711","PS0139","13","3529","3705.45"
"FA013563","PS0169","20","2716","3259.2"
"FA009913","PS0142","18","1183","1242.15"
"FA005154","PS0174","6","1507","1582.35"
"FA021817","PS0032","14","1857","1949.85"
"FA015165","PS0174","1","1507","1582.35"
"FA024336","PS0057","19","2855","3140.5"
"FA020250","PS0083","13","4750","5700"
"FA007825","PS0020","15","4856","5341.6"
"FA017516","PS0127","3","3451","3796.1"
"FA011532","PS0037","4","4777","5015.85"
"FA011103","PS0199","8","1317","1580.4"
"FA007207","PS0028","3","2114","2114"
"FA006101","PS0007","19","2921","3213.1"
"FA024412","PS0019","15","4815","4815"
"FA024719","PS0048","7","2078","2493.6"
"FA019881","PS0066","1","2450","2450"
"FA004652","PS0128","13","1185","1244.25"
"FA010709","PS0178","13","2534","2660.7"
"FA017155","PS0136","5","3166","3482.6"
"FA021118","PS0191","2","1646","1728.3"
"FA006944","PS0028","14","2114","2114"
"FA024833","PS0199","16","1317","1580.4"
"FA013987","PS0089","5","3356","3356"
"FA019358","PS0008","11","2258","2258"
"FA010437","PS0109","15","924","924"
"FA015063","PS0104","20","3030","3636"
"FA021890","PS0089","15","3356","3356"
"FA005673","PS0192","2","3081","3389.1"
"FA013693","PS0004","12","4618","5541.6"
"FA006630","PS0138","20","2809","2949.45"
"FA002099","PS0141","13","3556","3733.8"
"FA011413","PS0089","12","3356","3356"
"FA021185","PS0060","15","2474","2968.8"
"FA009663","PS0024","19","4289","5146.8"
"FA014246","PS0137","2","2907","3052.35"
"FA013156","PS0088","17","1464","1610.4"
"FA014333","PS0119","15","831","914.1"
"FA012172","PS0015","12","4308","4738.8"
"FA020116","PS0164","4","1809","1809"
"FA013212","PS0076","9","4709","4709"
"FA019835","PS0050","4","2801","3361.2"
"FA006594","PS0059","19","4993","5242.65"
"FA013555","PS0073","3","1367","1435.35"
"FA007457","PS0074","15","1493","1493"
"FA015720","PS0180","10","2164","2272.2"
"FA014236","PS0122","9","1558","1635.9"
"FA015225","PS0155","13","2134","2347.4"
"FA004411","PS0112","14","2886","3463.2"
"FA015453","PS0119","7","831","914.1"
"FA018879","PS0098","2","3639","3820.95"
"FA013509","PS0114","3","3975","4372.5"
"FA018603","PS0132","14","3369","4042.8"
"FA013757","PS0007","3","2921","3213.1"
"FA010015","PS0032","5","1857","1949.85"
"FA011229","PS0061","9","1652","1817.2"
"FA004043","PS0068","6","638","638"
"FA025065","PS0169","18","2716","3259.2"
"FA022978","PS0192","6","3081","3389.1"
"FA008150","PS0005","19","1255","1255"
"FA020824","PS0192","16","3081","3389.1"
"FA003530","PS0104","4","3030","3636"
"FA018374","PS0158","11","4083","4083"
"FA017738","PS0071","3","1285","1349.25"
"FA006516","PS0079","2","1943","1943"
"FA016980","PS0196","13","3273","3927.6"
"FA005639","PS0093","10","2999","3148.95"
"FA014172","PS0177","13","1076","1076"
"FA023242","PS0198","8","3668","4401.6"
"FA007877","PS0015","4","4308","4738.8"
"FA021113","PS0005","5","1255","1255"
"FA016717","PS0150","20","3275","3438.75"
"FA017634","PS0178","8","2534","2660.7"
"FA014058","PS0119","13","831","914.1"
"FA024538","PS0164","5","1809","1809"
"FA021483","PS0033","16","1340","1340"
"FA023809","PS0070","19","1148","1148"
"FA011753","PS0118","13","3828","4210.8"
"FA019156","PS0024","8","4289","5146.8"
"FA018053","PS0087","6","2181","2181"
"FA008766","PS0150","19","3275","3438.75"
"FA006626","PS0187","3","3333","3499.65"
"FA000146","PS0018","16","4405","4845.5"
"FA025106","PS0182","19","4712","4947.6"
"FA015191","PS0016","14","4420","5304"
"FA008455","PS0154","9","699","699"
"FA022506","PS0144","16","613","613"
"FA008964","PS0124","7","2519","2519"
"FA014953","PS0032","6","1857","1949.85"
"FA017614","PS0162","8","2580","2838"
"FA006027","PS0028","17","2114","2114"
"FA002618","PS0135","8","3908","4689.6"
"FA020588","PS0178","11","2534","2660.7"
"FA021602","PS0173","5","4850","4850"
"FA012505","PS0103","4","1326","1458.6"
"FA018100","PS0090","5","2587","3104.4"
"FA018536","PS0009","1","1132","1358.4"
"FA022636","PS0058","14","3666","4399.2"
"FA019537","PS0187","12","3333","3499.65"
"FA009096","PS0003","8","710","852"
"FA015596","PS0086","12","4872","5846.4"
"FA019206","PS0060","15","2474","2968.8"
"FA007442","PS0102","6","1322","1388.1"
"FA007129","PS0159","9","1547","1624.35"
"FA016386","PS0072","9","4112","4523.2"
"FA016788","PS0039","11","737","773.85"
"FA009568","PS0162","9","2580","2838"
"FA025229","PS0055","10","3539","3539"
"FA023458","PS0113","7","1421","1421"
"FA022615","PS0109","7","924","924"
"FA011453","PS0094","7","2548","2802.8"
"FA017312","PS0123","18","2137","2564.4"
"FA008189","PS0189","20","1018","1018"
"FA019796","PS0138","4","2809","2949.45"
"FA009185","PS0099","12","3071","3224.55"
"FA014416","PS0127","7","3451","3796.1"
"FA005198","PS0117","15","4835","5802"
"FA025063","PS0154","1","699","699"
"FA004605","PS0192","12","3081","3389.1"
"FA020108","PS0043","3","1449","1521.45"
"FA018508","PS0159","8","1547","1624.35"
"FA015143","PS0123","12","2137","2564.4"
"FA018206","PS0138","3","2809","2949.45"
"FA013901","PS0026","18","2578","3093.6"
"FA014296","PS0191","2","1646","1728.3"
"FA019347","PS0002","9","1184","1302.4"
"FA005975","PS0129","6","548","575.4"
"FA009438","PS0127","6","3451","3796.1"
"FA006089","PS0176","15","1902","1902"
"FA003991","PS0128","11","1185","1244.25"
"FA025109","PS0087","12","2181","2181"
"FA021229","PS0067","6","1824","1915.2"
"FA016929","PS0086","11","4872","5846.4"
"FA017254","PS0138","12","2809","2949.45"
"FA021939","PS0028","4","2114","2114"
"FA013977","PS0158","11","4083","4083"
"FA005220","PS0091","19","4055","4460.5"
"FA017125","PS0153","9","4044","4448.4"
"FA005855","PS0043","2","1449","1521.45"
"FA004400","PS0091","6","4055","4460.5"
"FA010840","PS0136","15","3166","3482.6"
"FA019056","PS0012","16","3469","4162.8"
"FA014380","PS0135","14","3908","4689.6"
"FA009136","PS0129","14","548","575.4"
"FA014397","PS0111","1","3335","4002"
"FA016023","PS0084","4","1596","1675.8"
"FA017883","PS0084","17","1596","1675.8"
"FA020850","PS0186","3","3126","3438.6"
"FA024076","PS0121","4","4246","4458.3"
"FA006874","PS0155","13","2134","2347.4"
"FA012675","PS0111","6","3335","4002"
"FA012295","PS0104","11","3030","3636"
"FA008881","PS0109","18","924","924"
"FA018000","PS0106","14","2784","3340.8"
"FA022250","PS0004","12","4618","5541.6"
"FA012503","PS0030","7","3765","4141.5"
"FA019496","PS0065","13","3011","3011"
"FA014138","PS0188","15","1923","2307.6"
"FA004691","PS0056","9","3253","3578.3"
"FA006038","PS0175","15","2398","2877.6"
"FA012061","PS0198","17","3668","4401.6"
"FA014626","PS0124","1","2519","2519"
"FA017668","PS0006","1","2045","2249.5"
"FA016350","PS0074","4","1493","1493"
"FA007070","PS0056","3","3253","3578.3"
"FA024490","PS0044","13","894","983.4"
"FA020165","PS0121","8","4246","4458.3"
"FA014551","PS0025","13","4960","5208"
"FA006838","PS0032","10","1857","1949.85"
"FA006981","PS0008","14","2258","2258"
"FA014551","PS0051","4","1179","1414.8"
"FA020730","PS0044","5","894","983.4"
"FA002932","PS0019","15","4815","4815"
"FA017309","PS0106","6","2784","3340.8"
"FA008923","PS0040","19","1880","1974"
"FA004786","PS0159","1","1547","1624.35"
"FA009099","PS0172","6","583","583"
"FA005569","PS0034","15","2908","2908"
"FA006896","PS0078","19","3929","3929"
"FA006113","PS0005","16","1255","1255"
"FA008609","PS0187","15","3333","3499.65"
"FA013246","PS0170","20","3820","4202"
"FA003763","PS0075","13","3943","4140.15"
"FA012218","PS0078","6","3929","3929"
"FA013820","PS0023","1","3479","3479"
"FA021025","PS0093","8","2999","3148.95"
"FA009723","PS0047","8","1271","1334.55"
"FA021721","PS0179","9","3886","4274.6"
"FA008189","PS0079","9","1943","1943"
"FA018108","PS0148","13","3503","3678.15"
"FA018503","PS0118","14","3828","4210.8"
"FA022151","PS0023","15","3479","3479"
"FA012389","PS0007","13","2921","3213.1"
"FA011933","PS0087","15","2181","2181"
"FA016806","PS0032","5","1857","1949.85"
"FA004820","PS0188","16","1923","2307.6"
"FA020978","PS0190","17","822","863.1"
"FA007635","PS0165","5","862","905.1"
"FA011099","PS0083","11","4750","5700"
"FA005512","PS0098","9","3639","3820.95"
"FA024551","PS0160","12","1396","1535.6"
"FA013506","PS0046","4","4813","5775.6"
"FA020184","PS0176","1","1902","1902"
"FA011675","PS0094","14","2548","2802.8"
"FA020811","PS0028","2","2114","2114"
"FA009303","PS0083","9","4750","5700"
"FA019888","PS0159","7","1547","1624.35"
"FA002912","PS0130","14","2449","2693.9"
"FA008624","PS0045","1","3895","4674"
"FA011178","PS0102","11","1322","1388.1"
"FA003840","PS0027","17","1108","1329.6"
"FA011836","PS0022","17","3106","3106"
"FA019404","PS0080","16","2482","2482"
"FA003532","PS0039","14","737","773.85"
"FA009355","PS0002","13","1184","1302.4"
"FA002378","PS0028","9","2114","2114"
"FA015642","PS0012","8","3469","4162.8"
"FA019703","PS0108","3","2728","3000.8"
"FA010416","PS0016","9","4420","5304"
"FA012551","PS0195","19","2296","2296"
"FA020306","PS0183","8","4635","4635"
"FA020074","PS0001","12","2024","2125.2"
"FA023409","PS0019","12","4815","4815"
"FA010065","PS0042","12","3772","4526.4"
"FA001686","PS0001","6","2024","2125.2"
"FA025447","PS0027","8","1108","1329.6"
"FA019591","PS0108","10","2728","3000.8"
"FA023185","PS0161","18","2912","2912"
"FA006618","PS0041","9","830","871.5"
"FA004400","PS0108","13","2728","3000.8"
"FA024085","PS0096","8","2802","2942.1"
"FA003057","PS0008","12","2258","2258"
"FA023010","PS0129","3","548","575.4"
"FA022378","PS0033","1","1340","1340"
"FA019784","PS0023","2","3479","3479"
"FA017912","PS0063","14","1391","1669.2"
"FA004542","PS0098","8","3639","3820.95"
"FA021911","PS0128","9","1185","1244.25"
"FA006614","PS0200","15","2860","3146"
"FA018136","PS0051","9","1179","1414.8"
"FA004434","PS0185","3","2944","3091.2"
"FA020196","PS0085","3","871","914.55"
"FA005780","PS0191","17","1646","1728.3"
"FA024151","PS0186","12","3126","3438.6"
"FA025143","PS0194","18","4157","4572.7"
"FA018221","PS0195","17","2296","2296"
"FA005000","PS0157","6","596","596"
"FA020857","PS0104","8","3030","3636"
"FA022165","PS0083","8","4750","5700"
"FA010271","PS0032","12","1857","1949.85"
"FA014622","PS0046","10","4813","5775.6"
"FA004768","PS0070","5","1148","1148"
"FA020912","PS0073","19","1367","1435.35"
"FA020726","PS0116","12","4508","4958.8"
"FA018438","PS0023","6","3479","3479"
"FA011328","PS0183","2","4635","4635"
"FA008036","PS0021","15","1716","1801.8"
