"ID_REGLEMENT","DT_REGLEMENT","CD_TYPE_REGLEMENT"
"RGLT03574","2023-04-14","TR03"
"RGLT03575","2023-04-06","TR03"
"RGLT03576","2023-04-16","TR02"
"RGLT03577","2023-04-23","TR03"
"RGLT03578","2023-05-02","TR03"
"RGLT03579","2023-04-17","TR03"
"RGLT03580","2023-04-12","TR03"
"RGLT03581","2023-04-28","TR03"
"RGLT03582","2023-04-16","TR02"
"RGLT03583","2023-04-11","TR02"
"RGLT03584","2023-04-28","TR03"
"RGLT03585","2023-04-28","TR02"
"RGLT03586","2023-04-21","TR01"
"RGLT03587","2023-04-09","TR03"
"RGLT03588","2023-04-16","TR01"
"RGLT03589","2023-04-26","TR03"
"RGLT03590","2023-05-06","TR01"
"RGLT03591","2023-04-18","TR03"
"RGLT03592","2023-05-05","TR03"
"RGLT03593","2023-05-02","TR01"
"RGLT03594","2023-04-30","TR03"
"RGLT03595","2023-04-29","TR02"
"RGLT03596","2023-04-15","TR01"
"RGLT03597","2023-04-29","TR01"
"RGLT03598","2023-04-12","TR01"
"RGLT03599","2023-04-06","TR01"
"RGLT03600","2023-04-17","TR01"
"RGLT03601","2023-04-23","TR03"
"RGLT03602","2023-04-06","TR02"
"RGLT03603","2023-04-07","TR03"
"RGLT03604","2023-04-21","TR01"
"RGLT03605","2023-04-28","TR01"
"RGLT03606","2023-04-08","TR02"
"RGLT03607","2023-04-11","TR03"
"RGLT03608","2023-04-16","TR02"
"RGLT03609","2023-04-29","TR02"
"RGLT03610","2023-04-20","TR02"
"RGLT03611","2023-04-10","TR01"
"RGLT03612","2023-04-13","TR03"
"RGLT03613","2023-04-10","TR03"
"RGLT03614","2023-04-20","TR01"
"RGLT03615","2023-04-14","TR02"
"RGLT03616","2023-04-20","TR02"
"RGLT03617","2023-04-29","TR01"
"RGLT03618","2023-05-03","TR03"
"RGLT03619","2023-05-04","TR03"
"RGLT03620","2023-04-25","TR02"
"RGLT03621","2023-04-20","TR01"
"RGLT03622","2023-04-10","TR03"
"RGLT03623","2023-05-05","TR01"
"RGLT03624","2023-04-10","TR03"
"RGLT03625","2023-04-20","TR03"
"RGLT03626","2023-04-14","TR01"
"RGLT03627","2023-04-08","TR02"
"RGLT03628","2023-04-10","TR02"
"RGLT03629","2023-04-23","TR02"
"RGLT03630","2023-05-01","TR03"
"RGLT03631","2023-04-27","TR02"
"RGLT03632","2023-04-28","TR03"
"RGLT03633","2023-04-24","TR01"
"RGLT03634","2023-04-22","TR01"
"RGLT03635","2023-04-17","TR02"
"RGLT03636","2023-04-16","TR01"
"RGLT03637","2023-04-14","TR02"
"RGLT03638","2023-04-30","TR01"
"RGLT03639","2023-04-16","TR03"
"RGLT03640","2023-05-02","TR01"
"RGLT03641","2023-04-20","TR03"
"RGLT03642","2023-04-17","TR02"
"RGLT03643","2023-04-17","TR02"
"RGLT03644","2023-04-23","TR02"
"RGLT03645","2023-05-06","TR01"
"RGLT03646","2023-04-19","TR01"
"RGLT03647","2023-04-17","TR02"
"RGLT03648","2023-04-11","TR01"
"RGLT03649","2023-04-08","TR01"
"RGLT03650","2023-04-14","TR01"
"RGLT03651","2023-04-18","TR02"
"RGLT03652","2023-04-21","TR01"
"RGLT03653","2023-05-04","TR03"
"RGLT03654","2023-04-27","TR03"
"RGLT03655","2023-04-23","TR01"
"RGLT03656","2023-05-03","TR02"
"RGLT03657","2023-04-13","TR03"
"RGLT03658","2023-04-17","TR03"
"RGLT03659","2023-05-08","TR03"
"RGLT03660","2023-05-04","TR02"
"RGLT03661","2023-04-20","TR02"
"RGLT03662","2023-04-12","TR01"
"RGLT03663","2023-04-19","TR01"
"RGLT03664","2023-04-11","TR02"
"RGLT03665","2023-05-06","TR01"
"RGLT03666","2023-05-01","TR01"
"RGLT03667","2023-04-09","TR02"
"RGLT03668","2023-05-07","TR01"
"RGLT03669","2023-04-21","TR02"
"RGLT03670","2023-04-10","TR01"
"RGLT03671","2023-04-19","TR01"
"RGLT03672","2023-05-08","TR01"
"RGLT03673","2023-04-14","TR02"
"RGLT03674","2023-04-13","TR03"
"RGLT03675","2023-04-24","TR02"
"RGLT03676","2023-04-17","TR01"
"RGLT03677","2023-04-24","TR01"
"RGLT03678","2023-05-08","TR02"
"RGLT03679","2023-04-11","TR01"
"RGLT03680","2023-04-18","TR03"
"RGLT03681","2023-04-09","TR03"
"RGLT03682","2023-04-10","TR03"
"RGLT03683","2023-04-22","TR03"
"RGLT03684","2023-04-21","TR03"
"RGLT03685","2023-04-15","TR01"
"RGLT03686","2023-04-26","TR03"
"RGLT03687","2023-05-02","TR02"
"RGLT03688","2023-04-13","TR01"
"RGLT03689","2023-04-17","TR02"
"RGLT03690","2023-05-01","TR02"
"RGLT03691","2023-05-05","TR01"
"RGLT03692","2023-04-29","TR03"
"RGLT03693","2023-04-20","TR02"
"RGLT03694","2023-04-08","TR01"
"RGLT03695","2023-04-10","TR03"
"RGLT03696","2023-05-07","TR01"
"RGLT03697","2023-04-24","TR03"
"RGLT03698","2023-04-18","TR01"
"RGLT03699","2023-04-16","TR03"
"RGLT03700","2023-05-06","TR03"
"RGLT03701","2023-04-09","TR03"
"RGLT03702","2023-05-05","TR01"
"RGLT03703","2023-04-30","TR01"
"RGLT03704","2023-05-02","TR03"
"RGLT03705","2023-04-18","TR03"
"RGLT03706","2023-05-08","TR01"
"RGLT03707","2023-04-22","TR02"
"RGLT03708","2023-04-12","TR03"
"RGLT03709","2023-05-06","TR03"
"RGLT03710","2023-04-15","TR01"
"RGLT03711","2023-05-02","TR01"
"RGLT03712","2023-04-15","TR03"
"RGLT03713","2023-05-04","TR03"
"RGLT03714","2023-04-10","TR01"
"RGLT03715","2023-05-06","TR03"
"RGLT03716","2023-04-30","TR02"
"RGLT03717","2023-05-04","TR03"
"RGLT03718","2023-04-17","TR02"
"RGLT03719","2023-05-02","TR02"
"RGLT03720","2023-04-19","TR01"
"RGLT03721","2023-04-17","TR01"
"RGLT03722","2023-05-09","TR03"
"RGLT03723","2023-05-09","TR01"
"RGLT03724","2023-04-14","TR03"
"RGLT03725","2023-04-18","TR02"
"RGLT03726","2023-04-20","TR01"
"RGLT03727","2023-04-13","TR02"
"RGLT03728","2023-04-20","TR01"
"RGLT03729","2023-04-22","TR01"
"RGLT03730","2023-04-15","TR01"
"RGLT03731","2023-04-19","TR03"
"RGLT03732","2023-05-03","TR01"
"RGLT03733","2023-05-09","TR01"
"RGLT03734","2023-04-23","TR02"
"RGLT03735","2023-05-05","TR02"
"RGLT03736","2023-05-03","TR03"
"RGLT03737","2023-05-03","TR01"
"RGLT03738","2023-05-05","TR02"
"RGLT03739","2023-05-09","TR03"
"RGLT03740","2023-04-28","TR01"
"RGLT03741","2023-05-05","TR02"
"RGLT03742","2023-04-19","TR03"
"RGLT03743","2023-04-20","TR01"
"RGLT03744","2023-04-29","TR01"
"RGLT03745","2023-04-27","TR03"
"RGLT03746","2023-05-05","TR03"
"RGLT03747","2023-04-27","TR01"
"RGLT03748","2023-04-25","TR02"
"RGLT03749","2023-04-27","TR03"
"RGLT03750","2023-04-18","TR02"
"RGLT03751","2023-04-26","TR01"
"RGLT03752","2023-04-27","TR01"
"RGLT03753","2023-05-09","TR02"
"RGLT03754","2023-04-28","TR02"
"RGLT03755","2023-05-09","TR02"
"RGLT03756","2023-04-14","TR03"
"RGLT03757","2023-05-01","TR02"
"RGLT03758","2023-04-10","TR03"
"RGLT03759","2023-05-07","TR01"
"RGLT03760","2023-04-12","TR03"
"RGLT03761","2023-04-15","TR01"
"RGLT03762","2023-05-01","TR01"
"RGLT03763","2023-04-19","TR01"
"RGLT03764","2023-05-04","TR02"
"RGLT03765","2023-04-15","TR03"
"RGLT03766","2023-04-30","TR01"
"RGLT03767","2023-04-30","TR01"
"RGLT03768","2023-05-07","TR01"
"RGLT03769","2023-04-17","TR03"
"RGLT03770","2023-05-01","TR02"
"RGLT03771","2023-04-18","TR02"
"RGLT03772","2023-04-21","TR01"
"RGLT03773","2023-04-26","TR02"
"RGLT03774","2023-04-10","TR01"
"RGLT03775","2023-04-25","TR03"
"RGLT03776","2023-05-08","TR01"
"RGLT03777","2023-05-09","TR02"
"RGLT03778","2023-05-07","TR01"
"RGLT03779","2023-05-03","TR03"
"RGLT03780","2023-04-10","TR02"
"RGLT03781","2023-04-22","TR02"
"RGLT03782","2023-04-23","TR02"
"RGLT03783","2023-04-21","TR03"
"RGLT03784","2023-04-26","TR01"
"RGLT03785","2023-04-13","TR03"
"RGLT03786","2023-04-14","TR03"
"RGLT03787","2023-04-18","TR01"
"RGLT03788","2023-04-16","TR03"
"RGLT03789","2023-05-02","TR02"
"RGLT03790","2023-04-12","TR03"
"RGLT03791","2023-04-29","TR01"
"RGLT03792","2023-04-24","TR03"
"RGLT03793","2023-04-13","TR03"
"RGLT03794","2023-04-19","TR02"
"RGLT03795","2023-05-07","TR03"
"RGLT03796","2023-04-24","TR01"
"RGLT03797","2023-05-10","TR02"
"RGLT03798","2023-04-10","TR02"
"RGLT03799","2023-04-28","TR03"
"RGLT03800","2023-04-15","TR01"
"RGLT03801","2023-05-08","TR02"
"RGLT03802","2023-05-07","TR03"
"RGLT03803","2023-05-04","TR02"
"RGLT03804","2023-05-05","TR03"
"RGLT03805","2023-04-12","TR03"
"RGLT03806","2023-04-16","TR01"
"RGLT03807","2023-04-19","TR02"
"RGLT03808","2023-05-06","TR02"
"RGLT03809","2023-04-21","TR01"
"RGLT03810","2023-04-26","TR02"
"RGLT03811","2023-04-19","TR02"
"RGLT03812","2023-04-23","TR03"
"RGLT03813","2023-04-11","TR02"
"RGLT03814","2023-04-27","TR03"
"RGLT03815","2023-04-14","TR01"
"RGLT03816","2023-04-25","TR03"
"RGLT03817","2023-04-16","TR01"
"RGLT03818","2023-05-06","TR01"
"RGLT03819","2023-05-09","TR01"
"RGLT03820","2023-04-12","TR01"
"RGLT03821","2023-04-27","TR03"
"RGLT03822","2023-04-25","TR03"
"RGLT03823","2023-04-27","TR02"
"RGLT03824","2023-05-09","TR03"
"RGLT03825","2023-04-29","TR03"
"RGLT03826","2023-05-07","TR01"
"RGLT03827","2023-04-28","TR01"
"RGLT03828","2023-05-04","TR01"
"RGLT03829","2023-04-17","TR03"
"RGLT03830","2023-04-11","TR01"
"RGLT03831","2023-04-25","TR03"
"RGLT03832","2023-04-27","TR01"
"RGLT03833","2023-04-24","TR03"
"RGLT03834","2023-04-22","TR01"
"RGLT03835","2023-04-28","TR02"
"RGLT03836","2023-04-27","TR03"
"RGLT03837","2023-04-30","TR02"
"RGLT03838","2023-04-11","TR02"
"RGLT03839","2023-05-08","TR02"
"RGLT03840","2023-04-28","TR02"
"RGLT03841","2023-04-21","TR03"
"RGLT03842","2023-05-02","TR02"
"RGLT03843","2023-05-10","TR01"
"RGLT03844","2023-04-18","TR03"
"RGLT03845","2023-05-03","TR03"
"RGLT03846","2023-04-23","TR02"
"RGLT03847","2023-04-24","TR01"
"RGLT03848","2023-04-16","TR03"
"RGLT03849","2023-05-03","TR02"
"RGLT03850","2023-05-01","TR01"
"RGLT03851","2023-04-23","TR03"
"RGLT03852","2023-04-12","TR01"
"RGLT03853","2023-05-04","TR02"
"RGLT03854","2023-04-20","TR01"
"RGLT03855","2023-04-15","TR03"
"RGLT03856","2023-05-09","TR01"
"RGLT03857","2023-04-29","TR01"
"RGLT03858","2023-04-24","TR02"
"RGLT03859","2023-04-23","TR01"
"RGLT03860","2023-04-28","TR03"
"RGLT03861","2023-04-16","TR01"
"RGLT03862","2023-05-08","TR01"
"RGLT03863","2023-04-13","TR01"
"RGLT03864","2023-05-04","TR01"
"RGLT03865","2023-05-11","TR01"
"RGLT03866","2023-05-06","TR03"
"RGLT03867","2023-04-20","TR01"
"RGLT03868","2023-05-07","TR02"
"RGLT03869","2023-05-07","TR03"
"RGLT03870","2023-05-04","TR01"
"RGLT03871","2023-05-03","TR02"
"RGLT03872","2023-04-14","TR03"
"RGLT03873","2023-04-25","TR01"
"RGLT03874","2023-04-20","TR03"
"RGLT03875","2023-05-02","TR03"
"RGLT03876","2023-05-11","TR03"
"RGLT03877","2023-04-23","TR02"
"RGLT03878","2023-04-30","TR01"
"RGLT03879","2023-04-15","TR02"
"RGLT03880","2023-04-19","TR01"
"RGLT03881","2023-04-24","TR02"
"RGLT03882","2023-04-14","TR03"
"RGLT03883","2023-04-21","TR02"
"RGLT03884","2023-04-24","TR01"
"RGLT03885","2023-04-24","TR03"
"RGLT03886","2023-05-11","TR03"
"RGLT03887","2023-04-13","TR03"
"RGLT03888","2023-04-29","TR03"
"RGLT03889","2023-04-18","TR02"
"RGLT03890","2023-05-09","TR03"
"RGLT03891","2023-04-29","TR02"
"RGLT03892","2023-05-01","TR02"
"RGLT03893","2023-05-08","TR02"
"RGLT03894","2023-05-12","TR02"
"RGLT03895","2023-04-25","TR01"
"RGLT03896","2023-05-08","TR03"
"RGLT03897","2023-05-06","TR03"
"RGLT03898","2023-04-14","TR03"
"RGLT03899","2023-05-05","TR02"
"RGLT03900","2023-04-27","TR01"
"RGLT03901","2023-04-15","TR02"
"RGLT03902","2023-05-01","TR02"
"RGLT03903","2023-04-20","TR03"
"RGLT03904","2023-05-03","TR02"
"RGLT03905","2023-05-13","TR01"
"RGLT03906","2023-05-13","TR02"
"RGLT03907","2023-04-14","TR03"
"RGLT03908","2023-04-26","TR02"
"RGLT03909","2023-04-20","TR01"
"RGLT03910","2023-05-12","TR02"
"RGLT03911","2023-04-26","TR02"
"RGLT03912","2023-04-24","TR03"
"RGLT03913","2023-05-12","TR01"
"RGLT03914","2023-05-10","TR02"
"RGLT03915","2023-05-01","TR02"
"RGLT03916","2023-04-28","TR03"
"RGLT03917","2023-05-12","TR03"
"RGLT03918","2023-04-23","TR02"
"RGLT03919","2023-05-11","TR03"
"RGLT03920","2023-05-05","TR03"
"RGLT03921","2023-04-17","TR01"
"RGLT03922","2023-05-10","TR01"
"RGLT03923","2023-04-28","TR02"
"RGLT03924","2023-04-27","TR02"
"RGLT03925","2023-05-07","TR02"
"RGLT03926","2023-05-06","TR01"
"RGLT03927","2023-04-22","TR01"
"RGLT03928","2023-05-11","TR02"
"RGLT03929","2023-04-28","TR02"
"RGLT03930","2023-05-09","TR02"
"RGLT03931","2023-04-24","TR02"
"RGLT03932","2023-04-28","TR01"
"RGLT03933","2023-05-07","TR01"
"RGLT03934","2023-05-06","TR01"
"RGLT03935","2023-04-29","TR03"
"RGLT03936","2023-05-08","TR03"
"RGLT03937","2023-05-04","TR01"
"RGLT03938","2023-04-20","TR01"
"RGLT03939","2023-05-13","TR02"
"RGLT03940","2023-04-18","TR02"
"RGLT03941","2023-04-19","TR03"
"RGLT03942","2023-04-23","TR02"
"RGLT03943","2023-05-14","TR02"
"RGLT03944","2023-04-27","TR02"
"RGLT03945","2023-04-20","TR02"
"RGLT03946","2023-05-12","TR02"
"RGLT03947","2023-04-22","TR02"
"RGLT03948","2023-05-01","TR03"
"RGLT03949","2023-05-11","TR02"
"RGLT03950","2023-04-14","TR03"
"RGLT03951","2023-04-25","TR03"
"RGLT03952","2023-05-06","TR01"
"RGLT03953","2023-04-16","TR03"
"RGLT03954","2023-04-23","TR03"
"RGLT03955","2023-04-16","TR01"
"RGLT03956","2023-05-08","TR01"
"RGLT03957","2023-05-07","TR03"
"RGLT03958","2023-04-22","TR03"
"RGLT03959","2023-05-01","TR02"
"RGLT03960","2023-04-17","TR03"
"RGLT03961","2023-05-08","TR02"
"RGLT03962","2023-05-11","TR01"
"RGLT03963","2023-05-13","TR03"
"RGLT03964","2023-05-09","TR03"
"RGLT03965","2023-05-01","TR02"
"RGLT03966","2023-05-11","TR01"
"RGLT03967","2023-04-25","TR03"
"RGLT03968","2023-05-04","TR02"
"RGLT03969","2023-04-16","TR03"
"RGLT03970","2023-05-11","TR01"
"RGLT03971","2023-04-19","TR03"
"RGLT03972","2023-04-16","TR03"
"RGLT03973","2023-05-08","TR03"
"RGLT03974","2023-05-10","TR01"
"RGLT03975","2023-05-08","TR03"
"RGLT03976","2023-04-25","TR03"
"RGLT03977","2023-05-14","TR02"
"RGLT03978","2023-04-30","TR03"
"RGLT03979","2023-05-03","TR03"
"RGLT03980","2023-05-02","TR01"
"RGLT03981","2023-05-07","TR01"
"RGLT03982","2023-05-14","TR03"
"RGLT03983","2023-04-18","TR01"
"RGLT03984","2023-04-16","TR01"
"RGLT03985","2023-05-10","TR02"
"RGLT03986","2023-04-20","TR02"
"RGLT03987","2023-04-19","TR02"
"RGLT03988","2023-04-16","TR03"
"RGLT03989","2023-05-11","TR01"
"RGLT03990","2023-04-30","TR01"
"RGLT03991","2023-05-02","TR01"
"RGLT03992","2023-04-21","TR03"
"RGLT03993","2023-05-05","TR03"
"RGLT03994","2023-04-27","TR01"
"RGLT03995","2023-04-30","TR01"
"RGLT03996","2023-05-08","TR03"
"RGLT03997","2023-04-19","TR03"
"RGLT03998","2023-05-03","TR03"
"RGLT03999","2023-04-24","TR01"
"RGLT04000","2023-05-08","TR03"
"RGLT04001","2023-04-18","TR02"
"RGLT04002","2023-05-08","TR01"
"RGLT04003","2023-04-16","TR01"
"RGLT04004","2023-04-30","TR01"
"RGLT04005","2023-05-03","TR01"
"RGLT04006","2023-04-29","TR01"
"RGLT04007","2023-05-03","TR01"
"RGLT04008","2023-04-19","TR03"
"RGLT04009","2023-04-25","TR03"
"RGLT04010","2023-04-27","TR02"
"RGLT04011","2023-05-06","TR02"
"RGLT04012","2023-04-24","TR01"
"RGLT04013","2023-05-01","TR02"
"RGLT04014","2023-04-15","TR01"
"RGLT04015","2023-05-08","TR01"
"RGLT04016","2023-05-02","TR03"
"RGLT04017","2023-05-10","TR01"
"RGLT04018","2023-05-10","TR02"
"RGLT04019","2023-04-23","TR01"
"RGLT04020","2023-04-24","TR02"
"RGLT04021","2023-05-09","TR03"
"RGLT04022","2023-04-23","TR03"
"RGLT04023","2023-05-15","TR01"
"RGLT04024","2023-05-08","TR03"
"RGLT04025","2023-04-29","TR02"
"RGLT04026","2023-05-02","TR01"
"RGLT04027","2023-04-21","TR01"
"RGLT04028","2023-05-12","TR03"
"RGLT04029","2023-05-12","TR03"
"RGLT04030","2023-05-12","TR02"
"RGLT04031","2023-04-20","TR02"
"RGLT04032","2023-05-16","TR01"
"RGLT04033","2023-05-11","TR01"
"RGLT04034","2023-05-15","TR03"
"RGLT04035","2023-05-08","TR01"
"RGLT04036","2023-04-20","TR03"
"RGLT04037","2023-05-09","TR02"
"RGLT04038","2023-04-23","TR03"
"RGLT04039","2023-05-02","TR02"
"RGLT04040","2023-05-06","TR02"
"RGLT04041","2023-05-08","TR01"
"RGLT04042","2023-05-06","TR01"
"RGLT04043","2023-04-17","TR03"
"RGLT04044","2023-04-25","TR01"
"RGLT04045","2023-04-21","TR02"
"RGLT04046","2023-05-11","TR01"
"RGLT04047","2023-04-16","TR02"
"RGLT04048","2023-05-14","TR02"
"RGLT04049","2023-05-11","TR01"
"RGLT04050","2023-05-03","TR02"
"RGLT04051","2023-05-02","TR01"
"RGLT04052","2023-05-03","TR03"
"RGLT04053","2023-05-04","TR02"
"RGLT04054","2023-05-11","TR03"
"RGLT04055","2023-05-11","TR02"
"RGLT04056","2023-05-02","TR02"
"RGLT04057","2023-05-11","TR03"
"RGLT04058","2023-05-15","TR02"
"RGLT04059","2023-05-14","TR01"
"RGLT04060","2023-05-05","TR02"
"RGLT04061","2023-05-05","TR03"
"RGLT04062","2023-04-27","TR01"
"RGLT04063","2023-04-21","TR03"
"RGLT04064","2023-05-08","TR01"
"RGLT04065","2023-05-14","TR02"
"RGLT04066","2023-04-26","TR03"
"RGLT04067","2023-04-30","TR01"
"RGLT04068","2023-04-30","TR01"
"RGLT04069","2023-05-08","TR03"
"RGLT04070","2023-05-16","TR01"
"RGLT04071","2023-04-29","TR02"
"RGLT04072","2023-04-19","TR02"
"RGLT04073","2023-05-02","TR01"
"RGLT04074","2023-04-26","TR01"
"RGLT04075","2023-05-09","TR03"
"RGLT04076","2023-04-28","TR02"
"RGLT04077","2023-05-17","TR03"
"RGLT04078","2023-05-03","TR01"
"RGLT04079","2023-05-16","TR01"
"RGLT04080","2023-04-24","TR02"
"RGLT04081","2023-05-10","TR03"
"RGLT04082","2023-05-16","TR03"
"RGLT04083","2023-05-15","TR02"
"RGLT04084","2023-05-02","TR01"
"RGLT04085","2023-05-18","TR01"
"RGLT04086","2023-04-24","TR02"
"RGLT04087","2023-04-19","TR03"
"RGLT04088","2023-04-22","TR03"
"RGLT04089","2023-04-21","TR02"
"RGLT04090","2023-05-09","TR02"
"RGLT04091","2023-05-12","TR01"
"RGLT04092","2023-05-15","TR02"
"RGLT04093","2023-05-08","TR01"
"RGLT04094","2023-05-14","TR02"
"RGLT04095","2023-04-30","TR02"
"RGLT04096","2023-04-20","TR02"
"RGLT04097","2023-05-04","TR02"
"RGLT04098","2023-04-19","TR01"
"RGLT04099","2023-04-20","TR02"
"RGLT04100","2023-04-27","TR02"
"RGLT04101","2023-05-12","TR01"
"RGLT04102","2023-04-25","TR02"
"RGLT04103","2023-04-24","TR01"
"RGLT04104","2023-04-24","TR02"
"RGLT04105","2023-04-20","TR01"
"RGLT04106","2023-04-19","TR01"
"RGLT04107","2023-04-22","TR02"
"RGLT04108","2023-04-30","TR03"
"RGLT04109","2023-05-08","TR03"
"RGLT04110","2023-05-04","TR01"
"RGLT04111","2023-05-07","TR01"
"RGLT04112","2023-05-13","TR03"
"RGLT04113","2023-04-18","TR03"
"RGLT04114","2023-04-22","TR01"
"RGLT04115","2023-05-15","TR01"
"RGLT04116","2023-05-11","TR02"
"RGLT04117","2023-05-15","TR01"
"RGLT04118","2023-04-25","TR01"
"RGLT04119","2023-05-14","TR01"
"RGLT04120","2023-04-20","TR02"
"RGLT04121","2023-05-12","TR01"
"RGLT04122","2023-04-19","TR03"
"RGLT04123","2023-04-22","TR01"
"RGLT04124","2023-05-16","TR01"
"RGLT04125","2023-05-16","TR01"
"RGLT04126","2023-05-09","TR01"
"RGLT04127","2023-05-10","TR02"
"RGLT04128","2023-04-28","TR02"
"RGLT04129","2023-05-01","TR03"
"RGLT04130","2023-05-11","TR01"
"RGLT04131","2023-05-11","TR03"
"RGLT04132","2023-05-12","TR03"
"RGLT04133","2023-05-01","TR01"
"RGLT04134","2023-04-26","TR01"
"RGLT04135","2023-05-15","TR01"
"RGLT04136","2023-04-29","TR01"
"RGLT04137","2023-05-05","TR01"
"RGLT04138","2023-05-18","TR01"
"RGLT04139","2023-05-11","TR03"
"RGLT04140","2023-05-11","TR02"
"RGLT04141","2023-05-04","TR01"
"RGLT04142","2023-05-19","TR03"
"RGLT04143","2023-05-08","TR02"
"RGLT04144","2023-04-22","TR01"
"RGLT04145","2023-04-28","TR03"
"RGLT04146","2023-05-13","TR02"
"RGLT04147","2023-05-16","TR01"
"RGLT04148","2023-05-16","TR03"
"RGLT04149","2023-04-27","TR01"
"RGLT04150","2023-05-15","TR02"
"RGLT04151","2023-05-05","TR03"
"RGLT04152","2023-04-20","TR02"
"RGLT04153","2023-04-29","TR02"
"RGLT04154","2023-05-10","TR02"
"RGLT04155","2023-05-17","TR01"
"RGLT04156","2023-05-09","TR03"
"RGLT04157","2023-04-27","TR03"
"RGLT04158","2023-04-27","TR02"
"RGLT04159","2023-04-28","TR02"
"RGLT04160","2023-05-13","TR01"
"RGLT04161","2023-05-03","TR01"
"RGLT04162","2023-05-12","TR03"
"RGLT04163","2023-04-21","TR02"
"RGLT04164","2023-05-10","TR01"
"RGLT04165","2023-05-02","TR01"
"RGLT04166","2023-04-24","TR03"
"RGLT04167","2023-05-09","TR03"
"RGLT04168","2023-05-01","TR03"
"RGLT04169","2023-04-29","TR01"
"RGLT04170","2023-05-15","TR03"
"RGLT04171","2023-05-17","TR01"
"RGLT04172","2023-04-23","TR03"
"RGLT04173","2023-05-04","TR01"
"RGLT04174","2023-05-13","TR03"
"RGLT04175","2023-05-19","TR01"
"RGLT04176","2023-05-10","TR03"
"RGLT04177","2023-05-15","TR01"
"RGLT04178","2023-05-18","TR02"
"RGLT04179","2023-04-23","TR02"
"RGLT04180","2023-05-02","TR02"
"RGLT04181","2023-05-18","TR02"
"RGLT04182","2023-05-11","TR03"
"RGLT04183","2023-04-25","TR02"
"RGLT04184","2023-05-04","TR01"
"RGLT04185","2023-04-28","TR01"
"RGLT04186","2023-05-17","TR02"
"RGLT04187","2023-04-22","TR03"
"RGLT04188","2023-05-14","TR02"
"RGLT04189","2023-05-04","TR02"
"RGLT04190","2023-04-25","TR03"
"RGLT04191","2023-04-25","TR03"
"RGLT04192","2023-04-30","TR01"
"RGLT04193","2023-05-01","TR01"
"RGLT04194","2023-05-10","TR01"
"RGLT04195","2023-04-29","TR02"
"RGLT04196","2023-05-20","TR03"
"RGLT04197","2023-04-27","TR02"
"RGLT04198","2023-05-12","TR03"
"RGLT04199","2023-05-08","TR01"
"RGLT04200","2023-05-18","TR03"
"RGLT04201","2023-05-02","TR01"
"RGLT04202","2023-05-15","TR02"
"RGLT04203","2023-04-24","TR03"
"RGLT04204","2023-05-06","TR01"
"RGLT04205","2023-04-30","TR02"
"RGLT04206","2023-04-21","TR03"
"RGLT04207","2023-05-15","TR03"
"RGLT04208","2023-04-29","TR02"
"RGLT04209","2023-05-07","TR02"
"RGLT04210","2023-05-09","TR03"
"RGLT04211","2023-05-06","TR03"
"RGLT04212","2023-05-12","TR03"
"RGLT04213","2023-04-30","TR02"
"RGLT04214","2023-05-19","TR01"
"RGLT04215","2023-04-28","TR03"
"RGLT04216","2023-05-20","TR03"
"RGLT04217","2023-05-09","TR03"
"RGLT04218","2023-05-03","TR02"
"RGLT04219","2023-04-23","TR03"
"RGLT04220","2023-05-10","TR02"
"RGLT04221","2023-05-02","TR02"
"RGLT04222","2023-05-19","TR03"
"RGLT04223","2023-04-28","TR01"
"RGLT04224","2023-04-24","TR03"
"RGLT04225","2023-04-27","TR02"
"RGLT04226","2023-04-22","TR01"
"RGLT04227","2023-05-11","TR03"
"RGLT04228","2023-05-13","TR02"
"RGLT04229","2023-05-15","TR01"
"RGLT04230","2023-05-02","TR01"
"RGLT04231","2023-04-23","TR03"
"RGLT04232","2023-05-01","TR03"
"RGLT04233","2023-05-08","TR02"
"RGLT04234","2023-04-27","TR03"
"RGLT04235","2023-04-26","TR02"
"RGLT04236","2023-05-13","TR01"
"RGLT04237","2023-05-15","TR02"
"RGLT04238","2023-04-22","TR03"
"RGLT04239","2023-05-16","TR03"
"RGLT04240","2023-05-08","TR03"
"RGLT04241","2023-05-06","TR01"
"RGLT04242","2023-05-15","TR03"
"RGLT04243","2023-05-04","TR01"
"RGLT04244","2023-04-24","TR02"
"RGLT04245","2023-05-04","TR03"
"RGLT04246","2023-04-23","TR01"
"RGLT04247","2023-04-28","TR02"
"RGLT04248","2023-05-08","TR01"
"RGLT04249","2023-05-03","TR03"
"RGLT04250","2023-05-19","TR01"
"RGLT04251","2023-05-09","TR02"
"RGLT04252","2023-05-05","TR01"
"RGLT04253","2023-05-18","TR01"
"RGLT04254","2023-05-11","TR03"
"RGLT04255","2023-05-16","TR02"
"RGLT04256","2023-05-03","TR02"
"RGLT04257","2023-04-21","TR01"
"RGLT04258","2023-05-08","TR01"
"RGLT04259","2023-05-19","TR02"
"RGLT04260","2023-05-10","TR03"
"RGLT04261","2023-05-06","TR01"
"RGLT04262","2023-04-29","TR03"
"RGLT04263","2023-05-05","TR01"
"RGLT04264","2023-05-02","TR03"
"RGLT04265","2023-05-08","TR02"
"RGLT04266","2023-05-12","TR03"
"RGLT04267","2023-05-07","TR01"
"RGLT04268","2023-05-12","TR02"
"RGLT04269","2023-05-21","TR01"
"RGLT04270","2023-04-27","TR02"
"RGLT04271","2023-05-14","TR02"
